x,z,yaw,pitch,roll,action
-11802.0,7190.0,-22.503445,21.946232,27.476772,Neutral
-11496.0,6853.0,-23.288521,21.883232,26.551062,Neutral
-11253.0,5684.0,-22.487057,21.745874,25.824549,Neutral
-6134.0,6729.0,-20.180855,21.12653,23.084631,Neutral
-692.0,8321.0,-15.967762,20.01823,21.454384,Neutral
-2265.0,8116.0,-15.296413,18.216764,20.411942,Neutral
-1797.0,9228.0,-18.001806,17.5418,20.252268,Neutral
1251.0,8833.0,-20.519688,16.537392,20.363737,Neutral
254.0,6371.0,-22.443747,16.0511,20.124994,Neutral
-2386.0,5865.0,-22.201647,16.380045,17.138308,Neutral
-5441.0,4840.0,-21.751638,16.763687,14.525007,Neutral
-7834.0,4968.0,-22.35988,17.053162,12.079848,Neutral
-9411.0,5612.0,-24.388908,16.998274,11.748275,Neutral
-9834.0,4932.0,-25.626188,16.557093,12.535887,Neutral
-12272.0,4017.0,-26.167219,16.244171,12.975281,Neutral
-12214.0,4161.0,-26.145817,15.865973,12.548942,Neutral
-9754.0,4133.0,-25.704695,15.660357,12.176434,Neutral
-7861.0,4498.0,-24.62414,15.634809,12.279598,Neutral
-3060.0,6807.0,-21.264273,15.92787,12.280799,Neutral
67.0,8601.0,-18.327383,16.016815,11.800582,Neutral
-345.0,11162.0,-16.02174,15.251696,11.862568,Neutral
-1476.0,11912.0,-16.503714,13.665823,11.524825,Neutral
-704.0,13412.0,-17.920923,12.444899,11.381026,Neutral
-573.0,12795.0,-18.588152,10.592622,12.407849,Neutral
-2150.0,10391.0,-19.217884,9.765572,12.784387,Neutral
-4836.0,8455.0,-19.22472,9.295155,11.462169,Neutral
-7787.0,5848.0,-19.097063,9.334315,10.140926,Neutral
-9547.0,4295.0,-19.103214,9.591961,8.728378,Neutral
-11310.0,2806.0,-19.107054,9.869848,8.150448,Neutral
-12408.0,1978.0,-19.091434,10.267513,7.059097,Neutral
-12742.0,1647.0,-19.133118,10.424572,6.058633,Neutral
-11218.0,2071.0,-18.958303,10.268873,4.888456,Neutral
-6058.0,3043.0,-17.858322,9.786617,4.340722,Neutral
-1216.0,4790.0,-16.256334,8.737939,3.013683,Neutral
3590.0,8385.0,-13.648767,8.097885,1.757256,Neutral
4101.0,9625.0,-13.514548,7.260748,1.156624,Neutral
4060.0,9191.0,-16.903397,6.638736,2.32862,Neutral
5744.0,8138.0,-19.891689,5.575463,4.053403,Neutral
3648.0,4114.0,-22.052408,5.237731,4.514661,Neutral
752.0,2477.0,-21.471777,6.222703,3.094816,Neutral
-3810.0,1024.0,-19.11824,7.387909,1.047467,Neutral
-8027.0,438.0,-17.816294,9.263319,-1.584871,Neutral
-11550.0,465.0,-17.485498,10.425157,-2.071966,Neutral
-12769.0,953.0,-18.184479,11.312231,-0.875656,Neutral
-12083.0,2098.0,-19.502035,11.261376,0.460163,Neutral
-11400.0,2827.0,-20.025337,10.405085,2.414094,Neutral
-10916.0,4726.0,-20.040789,9.503598,3.364479,Neutral
-9253.0,5815.0,-19.601126,7.969429,3.971132,Neutral
-4508.0,6496.0,-18.045694,6.916415,4.060211,Neutral
245.0,6067.0,-16.337639,5.78806,3.971532,Neutral
5579.0,7517.0,-14.23237,5.197093,3.632446,Neutral
10355.0,8583.0,-14.06169,3.927295,2.922888,Neutral
15820.0,7804.0,-14.618353,2.845428,2.92339,Neutral
14255.0,6218.0,-14.927419,2.128827,2.479195,Neutral
10833.0,5126.0,-14.507959,2.303654,0.785556,Neutral
7789.0,4974.0,-13.335727,2.667291,-2.083771,Neutral
2414.0,4951.0,-10.42641,2.909903,-3.515701,Neutral
-2123.0,5110.0,-8.049407,3.181345,-5.509082,Neutral
-4101.0,5748.0,-4.472124,3.141058,-6.922688,Neutral
-3269.0,6977.0,-2.169142,2.284555,-8.992029,Neutral
1106.0,7911.0,1.113565,1.447806,-10.069652,Neutral
5571.0,9925.0,3.309609,0.317764,-11.388982,Neutral
9548.0,9841.0,6.919577,0.255791,-11.909493,Neutral
11337.0,9055.0,10.090408,0.959032,-11.601403,Neutral
9960.0,9947.0,15.980361,1.621796,-12.855119,Neutral
8414.0,11313.0,20.329838,3.246134,-17.116186,Neutral
9261.0,11552.0,25.825998,4.470411,-20.267912,Neutral
7006.0,11826.0,27.648373,6.081986,-24.277382,Neutral
849.0,12526.0,28.32575,7.028206,-26.56727,Neutral
-905.0,13779.0,28.421627,7.461673,-29.73123,Neutral
-5163.0,11710.0,28.444883,7.086852,-32.582001,Neutral
-10726.0,9835.0,28.140919,7.167834,-39.55798,Jump_Forward
-18703.0,6422.0,26.549099,7.991241,-45.87748,Jump_Forward
-22765.0,4893.0,24.014343,9.731481,-56.457886,Jump_Forward
-21714.0,3274.0,19.42104,10.368012,-63.640282,Jump_Forward
-13263.0,4429.0,15.804315,10.194908,-72.612236,Jump_Forward
-28124.0,-1611.0,7.569987,10.345332,-79.766022,Jump_Forward
-18333.0,3333.0,2.924481,169.557739,-95.604645,Jump_Forward
-14330.0,-31439.0,1.21909,171.073425,-101.272018,Jump_Forward
-6021.0,-31389.0,4.790956,175.83551,-94.846115,Jump_Backward
-966.0,31088.0,10.520213,1.001343,-84.121094,Jump_Backward
4659.0,28424.0,12.192716,0.499495,-74.629013,Jump_Backward
8821.0,20963.0,15.158136,1.892089,-74.33033,Jump_Backward
1482.0,16877.0,16.842112,4.529342,-73.267899,Jump_Backward
-4808.0,16522.0,19.583893,5.305277,-70.746399,Jump_Backward
-8737.0,14730.0,22.28966,5.533686,-65.079628,Jump_Backward
-14927.0,8798.0,26.708368,6.165673,-60.360744,Jump_Backward
-16104.0,3893.0,29.760233,7.746084,-51.704929,Jump_Backward
-14355.0,-266.0,33.163857,9.129408,-44.709785,Jump_Backward
-16571.0,-2208.0,34.300915,10.806226,-34.971939,Neutral
-16584.0,684.0,34.216389,11.436896,-28.58016,Neutral
-13534.0,2551.0,33.616249,11.463742,-18.310427,Neutral
-7717.0,3930.0,33.321842,11.098251,-11.694753,Neutral
-4540.0,5222.0,33.807812,10.503041,-4.205677,Neutral
51.0,5590.0,33.780666,9.83431,-1.237746,Neutral
305.0,4589.0,32.846569,8.799366,2.721029,Neutral
1660.0,4062.0,30.728153,8.706425,6.14889,Neutral
4478.0,3104.0,29.715147,8.682693,12.121206,Neutral
8813.0,8071.0,28.511051,8.080347,15.470598,Neutral
15697.0,8617.0,26.983749,6.085104,17.88044,Neutral
11961.0,7811.0,23.542311,4.8478,19.210958,Neutral
7716.0,9734.0,20.338274,5.603971,21.446468,Neutral
8743.0,8600.0,13.35324,6.801526,23.592136,Neutral
7119.0,6581.0,8.428779,8.374863,27.260509,Neutral
-238.0,2702.0,2.407294,10.245333,28.074915,Neutral
-2753.0,3092.0,-0.295223,13.799167,26.966888,Neutral
-2388.0,4493.0,-3.21792,15.383843,26.595322,Neutral
-3457.0,4257.0,-5.411266,16.707047,27.205494,Neutral
-3932.0,3702.0,-8.975064,17.8015,27.839487,Neutral
-3116.0,5823.0,-10.423375,20.152298,28.837202,Neutral
927.0,10906.0,-10.331874,21.290907,29.468746,Neutral
4691.0,12513.0,-9.618506,21.221668,29.650787,Neutral
4478.0,12367.0,-9.90855,20.472578,29.477737,Neutral
2545.0,10957.0,-11.143779,20.569672,28.434164,Neutral
35.0,8600.0,-13.562319,21.042562,27.77368,Neutral
-1900.0,7801.0,-14.509501,21.70475,27.415625,Neutral
-4423.0,7051.0,-14.361535,21.932182,27.011274,Neutral
-6591.0,6182.0,-13.925909,21.753952,25.540564,Neutral
-9373.0,5109.0,-13.783648,21.558107,24.631594,Neutral
-11223.0,4419.0,-13.960645,21.435755,23.928301,Neutral
-13112.0,3911.0,-14.157649,21.468573,23.614737,Neutral
-13065.0,3584.0,-13.798534,21.355545,23.009237,Neutral
-13330.0,2911.0,-12.15791,21.036453,22.192301,Neutral
-11939.0,2737.0,-10.471388,20.432755,20.196136,Neutral
-5396.0,4479.0,-7.175462,19.937447,18.593418,Neutral
-2454.0,5466.0,-4.832031,18.797928,16.423029,Neutral
-75.0,4477.0,-2.643696,17.863192,15.090103,Neutral
1259.0,4217.0,-2.586742,16.556517,13.198078,Neutral
2703.0,5173.0,-3.978842,15.784033,12.167594,Neutral
3831.0,4816.0,-5.571661,14.531308,11.050711,Neutral
706.0,2582.0,-7.457831,13.840527,10.254248,Neutral
-3731.0,1691.0,-7.559474,13.683705,8.182926,Neutral
-7130.0,2979.0,-6.818602,13.809405,6.468878,Neutral
-8314.0,4061.0,-6.619039,13.364172,4.879669,Neutral
-10862.0,4979.0,-7.291946,12.730599,4.712878,Neutral
-12233.0,5020.0,-8.204063,11.725475,5.476281,Neutral
-12504.0,4533.0,-9.576503,11.13622,6.358296,Neutral
-12246.0,4061.0,-10.115843,10.418831,7.563591,Neutral
-8051.0,5553.0,-9.748373,10.102677,8.171221,Neutral
-2727.0,8065.0,-8.576149,9.553894,8.824125,Neutral
5586.0,11646.0,-5.932799,8.96105,9.128591,Neutral
9030.0,11603.0,-5.385288,7.743812,9.567553,Neutral
4942.0,9920.0,-8.417298,7.405575,9.340613,Neutral
4075.0,10093.0,-11.454087,7.598709,8.853883,Neutral
6412.0,9285.0,-14.840462,7.237025,9.8304,Neutral
3677.0,8352.0,-15.516751,6.747169,11.517199,Neutral
-1191.0,6787.0,-14.385798,6.989421,11.14465,Neutral
-4089.0,5829.0,-13.10104,7.603377,9.502678,Neutral
-7203.0,4477.0,-11.788641,8.144328,8.696719,Neutral
-11383.0,3276.0,-11.610666,9.163828,8.29885,Neutral
-14040.0,1677.0,-12.019464,9.898506,8.338917,Neutral
-14607.0,893.0,-12.158258,10.592929,8.664731,Neutral
-13373.0,1001.0,-11.536235,10.71196,8.866399,Neutral
-8448.0,802.0,-9.964439,10.283544,8.261801,Neutral
-2801.0,1473.0,-8.269438,9.411898,6.453285,Neutral
2987.0,2310.0,-5.975132,8.658157,5.060081,Neutral
7824.0,2809.0,-5.727912,7.060656,3.377625,Neutral
16131.0,2199.0,-6.941178,5.674782,2.33661,Neutral
20109.0,726.0,-7.707129,4.097291,1.361098,Neutral
18918.0,-580.0,-6.862582,3.930876,0.171028,Neutral
16144.0,855.0,-5.025232,4.962279,-3.311886,Neutral
13230.0,3228.0,-1.838452,5.729982,-6.026569,Neutral
11205.0,4499.0,0.19765,6.61312,-8.737452,Neutral
3793.0,6699.0,3.033706,7.360012,-9.468666,Neutral
849.0,6212.0,5.204996,8.589093,-9.955866,Neutral
-1381.0,7572.0,9.739125,8.918665,-10.224989,Neutral
1007.0,9620.0,13.486821,8.594209,-12.839241,Neutral
4757.0,9765.0,19.868809,8.177397,-15.434243,Neutral
2932.0,8818.0,23.993557,8.104748,-19.53949,Neutral
-2442.0,7250.0,28.452368,8.665083,-22.612396,Neutral
-5873.0,7577.0,30.080177,8.663903,-28.285042,Neutral
-6961.0,9469.0,30.518293,7.913943,-32.804504,Neutral
-7935.0,9765.0,29.407784,6.31137,-40.616737,Jump_Forward
-12398.0,8580.0,25.549232,5.569652,-45.902187,Jump_Forward
-13489.0,7421.0,21.743706,3.966409,-52.8013,Jump_Forward
-9681.0,7713.0,15.042442,1.901318,-56.817818,Jump_Forward
-4101.0,7719.0,9.921793,-0.316892,-65.437767,Jump_Forward
-14926.0,5184.0,2.103919,0.080107,-74.125839,Jump_Forward
-16523.0,9487.0,-2.327193,0.159459,-86.379059,Jump_Forward
-19853.0,17761.0,-5.513617,-2.794749,-89.040253,Jump_Forward
-16985.0,22969.0,-4.188595,-7.592344,-85.674034,Jump_Backward
-12311.0,26756.0,0.976311,-8.559562,-81.805466,Jump_Backward
-7859.0,25197.0,4.006711,-7.040677,-78.020676,Jump_Backward
-6871.0,20894.0,7.040433,-5.676723,-77.020172,Jump_Backward
-4716.0,20896.0,9.211034,-4.901087,-73.998665,Jump_Backward
-5555.0,21187.0,13.64204,-5.219959,-69.285622,Jump_Backward
-9467.0,15128.0,17.14423,-5.930235,-58.538021,Jump_Backward
-15355.0,8290.0,21.532484,-6.000407,-49.567894,Jump_Backward
-13657.0,2495.0,23.797899,-5.193143,-34.787384,Neutral
-3810.0,-2259.0,26.809378,-3.811766,-25.207975,Neutral
-2934.0,-4510.0,29.340038,-0.606778,-14.354774,Neutral
-576.0,-628.0,33.143353,2.022465,-10.079563,Neutral
5377.0,1571.0,34.742977,4.357165,-5.284506,Neutral
7799.0,2733.0,35.193485,4.537824,-1.041591,Neutral
8718.0,4505.0,34.134899,4.198078,5.992937,Neutral
4055.0,4408.0,30.97336,3.746175,10.087119,Neutral
780.0,4927.0,27.340614,3.02011,15.538671,Neutral
-5578.0,8800.0,18.632988,2.856091,19.19558,Neutral
1189.0,11835.0,12.555429,3.044347,24.902109,Neutral
6945.0,18325.0,7.10055,2.434871,28.080881,Neutral
14308.0,18546.0,4.949417,0.116254,29.766401,Neutral
14653.0,18651.0,2.53417,-1.279965,30.474125,Neutral
11384.0,18950.0,0.608875,-0.493071,32.50771,Neutral
13175.0,18390.0,-2.790944,1.686073,33.004452,Neutral
12423.0,16125.0,-5.28818,5.122332,31.715702,Neutral
7670.0,12402.0,-9.11375,7.837373,30.120014,Neutral
4253.0,9286.0,-11.803578,12.323843,27.282442,Neutral
-1556.0,6771.0,-15.646311,15.095283,25.500902,Neutral
-5782.0,5997.0,-17.569818,18.521879,23.34643,Neutral
-9360.0,5138.0,-19.188482,19.839142,22.109859,Neutral
-11373.0,4995.0,-19.285139,20.648102,20.732376,Neutral
-13763.0,4662.0,-18.730143,20.746969,19.831684,Neutral
-15422.0,3579.0,-18.624123,20.743139,18.000179,Neutral
-14977.0,2757.0,-17.91128,20.859932,16.861912,Neutral
-12694.0,3191.0,-16.392269,20.698786,15.870206,Neutral
-7254.0,5027.0,-12.909456,20.258169,15.035425,Neutral
-4274.0,6348.0,-10.717711,19.447268,13.497646,Neutral
-1853.0,4557.0,-10.155571,18.962378,12.723773,Neutral
-3195.0,3524.0,-12.674558,18.295486,12.107859,Neutral
-1859.0,4086.0,-18.776382,17.695292,11.799313,Neutral
2067.0,5083.0,-22.048502,15.734726,11.747952,Neutral
1024.0,6518.0,-23.361372,14.39871,11.254363,Neutral
-695.0,5416.0,-22.822803,13.489883,8.97869,Neutral
-5446.0,3212.0,-22.158026,13.801515,7.313153,Neutral
-9292.0,2446.0,-22.15443,15.30611,5.977344,Neutral
-11878.0,2660.0,-22.326273,16.215811,6.09304,Neutral
-12360.0,2729.0,-22.02025,16.724018,7.003518,Neutral
-12931.0,3859.0,-20.766457,16.481512,7.413512,Neutral
-12433.0,4598.0,-19.755054,15.663891,7.750165,Neutral
-10276.0,5367.0,-18.309523,15.146361,8.091156,Neutral
-6323.0,6185.0,-16.954447,14.752112,9.231258,Neutral
625.0,8852.0,-13.816885,14.540308,9.979077,Neutral
2834.0,10238.0,-12.40261,13.956439,10.293818,Neutral
650.0,9564.0,-13.948129,13.869594,10.362591,Neutral
51.0,10205.0,-16.421738,14.01045,10.682497,Neutral
1724.0,9719.0,-19.687544,13.755194,11.290926,Neutral
-443.0,8296.0,-20.871462,13.23669,11.918608,Neutral
-4805.0,5950.0,-20.551371,13.337185,10.98742,Neutral
-7569.0,4824.0,-19.490154,13.726453,8.57136,Neutral
-10994.0,3136.0,-17.784477,14.076994,7.296149,Neutral
-12797.0,2337.0,-16.789627,14.66996,6.156106,Neutral
-14038.0,2343.0,-15.628348,14.936141,5.555754,Neutral
-14499.0,2284.0,-15.311896,14.861366,4.619575,Neutral
-12384.0,2123.0,-15.310846,14.466264,4.151524,Neutral
-10263.0,1821.0,-15.285553,13.525073,3.763368,Neutral
-4261.0,2675.0,-14.469069,12.894095,3.211395,Neutral
896.0,3953.0,-13.216634,11.946931,2.079933,Neutral
1190.0,4538.0,-12.612852,11.339565,1.889239,Neutral
2249.0,5416.0,-13.949713,10.217947,2.38841,Neutral
4632.0,7427.0,-17.15379,8.727195,2.986617,Neutral
7157.0,6186.0,-18.854668,6.38792,4.233633,Neutral
1641.0,3854.0,-18.920898,5.748459,4.788661,Neutral
-1493.0,2913.0,-17.57386,6.466721,3.518467,Neutral
-4758.0,2563.0,-15.5765,7.055846,2.134315,Neutral
-7323.0,2649.0,-15.130343,7.791268,1.487153,Neutral
-10791.0,2787.0,-15.867684,8.132047,2.187362,Neutral
-12691.0,2604.0,-16.691521,8.364235,4.170156,Neutral
-13816.0,2898.0,-17.550674,8.284323,5.63127,Neutral
-11922.0,2970.0,-17.942377,7.746851,7.418767,Neutral
-7745.0,2986.0,-17.954693,7.272152,8.481571,Neutral
-3853.0,4055.0,-17.075094,6.925828,9.741497,Neutral
3116.0,6427.0,-15.148956,6.713296,10.011485,Neutral
6255.0,7631.0,-14.398101,5.740439,9.701066,Neutral
6701.0,8382.0,-15.360158,4.75752,9.265593,Neutral
8683.0,8424.0,-16.737825,2.946403,8.553704,Neutral
15833.0,10014.0,-16.994501,1.74245,8.541075,Neutral
21095.0,11186.0,-15.907053,0.023642,7.350751,Neutral
21894.0,9932.0,-12.938308,-0.709435,4.904336,Neutral
19128.0,9033.0,-10.148274,-0.247468,0.548964,Neutral
12946.0,7745.0,-5.464242,0.996784,-2.132424,Neutral
6488.0,7884.0,-2.323361,3.484465,-6.199935,Neutral
1986.0,8930.0,2.163121,5.040389,-8.526963,Neutral
-208.0,11384.0,5.615632,6.211563,-11.031881,Neutral
-1470.0,15923.0,11.990713,6.141926,-13.123001,Neutral
-552.0,16907.0,16.423037,5.150966,-17.771858,Neutral
482.0,13159.0,22.488832,4.108678,-21.077461,Neutral
-6079.0,7733.0,25.100407,3.60121,-27.347454,Neutral
-16895.0,-1403.0,26.012085,4.422041,-33.430634,Neutral
-18663.0,-2726.0,24.746876,5.792506,-44.536495,Jump_Forward
-16479.0,-607.0,20.573406,6.08214,-52.498943,Jump_Forward
-10163.0,6819.0,17.12196,5.905892,-63.849483,Jump_Forward
-7881.0,15743.0,13.520884,5.638587,-70.604012,Jump_Forward
-11305.0,19386.0,11.999391,6.130913,-78.243065,Jump_Forward
-11948.0,23630.0,8.567598,6.391983,-81.47567,Jump_Forward
-9900.0,24803.0,7.044328,4.818161,-84.748703,Jump_Forward
-11054.0,25764.0,7.120835,2.960104,-84.417259,Jump_Backward
-10202.0,22747.0,7.525288,0.100863,-80.270531,Jump_Backward
-11825.0,20252.0,7.905324,-1.51404,-77.252396,Jump_Backward
-12290.0,17912.0,8.854465,-3.126982,-73.971825,Jump_Backward
-10810.0,14568.0,11.620494,-3.700225,-71.42128,Jump_Backward
-9544.0,11568.0,14.047877,-4.095003,-66.060524,Jump_Backward
-9394.0,10681.0,17.968807,-3.944653,-61.770832,Jump_Backward
-9870.0,10815.0,20.519341,-3.281312,-54.978672,Jump_Backward
-8824.0,13394.0,24.161791,-3.209578,-49.343071,Jump_Backward
-8502.0,12702.0,25.591499,-3.76317,-37.110497,Neutral
-7307.0,9243.0,25.948235,-3.909074,-26.914398,Neutral
-3069.0,5047.0,25.868565,-2.491166,-12.202553,Neutral
754.0,-684.0,27.292397,-0.65857,-5.049151,Neutral
-2030.0,63.0,28.452898,3.410973,1.665149,Neutral
4744.0,4294.0,26.79986,6.270782,5.457245,Neutral
7304.0,4828.0,24.188505,7.921631,11.910187,Neutral
6365.0,4516.0,20.177353,8.511402,15.922826,Neutral
2451.0,3788.0,17.175552,9.878931,19.003336,Neutral
-5374.0,3189.0,9.789555,11.037498,20.362104,Neutral
-9105.0,7174.0,3.697322,13.473503,24.545403,Neutral
-430.0,10169.0,-2.98058,14.398476,27.874174,Neutral
4794.0,11236.0,-5.745137,13.388265,29.960732,Neutral
7942.0,9582.0,-8.630064,12.815216,28.979641,Neutral
10066.0,6849.0,-9.580953,13.44003,27.131687,Neutral
8715.0,8154.0,-10.123467,14.118819,26.463972,Neutral
11810.0,8455.0,-10.291052,15.113427,24.924316,Neutral
10133.0,8232.0,-10.95785,15.602601,23.58666,Neutral
7154.0,6044.0,-11.548756,17.057375,22.048031,Neutral
-340.0,3918.0,-11.452157,18.611126,21.302748,Neutral
-4061.0,3854.0,-10.592728,20.679543,19.88773,Neutral
-6927.0,4976.0,-9.737105,21.052942,18.852768,Neutral
-8671.0,5584.0,-10.390119,20.425138,17.585783,Neutral
-10969.0,6867.0,-13.029885,19.747879,17.371899,Neutral
-11410.0,7385.0,-15.029357,18.803371,17.558615,Neutral
-12640.0,6311.0,-17.012899,18.293463,17.302311,Neutral
-11910.0,5207.0,-17.482569,17.948404,15.943666,Neutral
-10793.0,3662.0,-17.178801,18.157156,15.342214,Neutral
-8378.0,4120.0,-16.307587,19.104858,14.919847,Neutral
-3683.0,6586.0,-14.620245,19.504166,14.890798,Neutral
-287.0,8367.0,-13.88135,19.177717,15.353715,Neutral
931.0,11009.0,-14.836518,18.442564,16.056475,Neutral
777.0,12269.0,-16.969933,17.424555,16.898355,Neutral
-1199.0,9945.0,-21.077681,17.027407,17.046967,Neutral
-4218.0,7648.0,-23.24542,16.923761,16.340403,Neutral
-6896.0,6680.0,-24.024706,17.044239,15.161276,Neutral
-7449.0,6339.0,-23.413488,16.575998,13.493651,Neutral
-8446.0,5003.0,-22.493744,16.01576,12.822598,Neutral
-10045.0,4056.0,-22.139309,15.67169,12.251134,Neutral
-12419.0,2028.0,-21.952139,15.83029,11.863961,Neutral
-12504.0,1286.0,-21.84322,16.168898,11.042846,Neutral
-11825.0,1900.0,-21.110525,16.122538,10.450202,Neutral
-9695.0,2414.0,-20.184111,15.358186,9.003765,Neutral
-6270.0,4216.0,-18.312098,14.538899,7.659344,Neutral
-3662.0,5120.0,-17.364376,13.3554,5.742215,Neutral
-1897.0,5582.0,-17.377584,12.53539,4.864589,Neutral
-585.0,5518.0,-18.177279,11.366612,4.10066,Neutral
617.0,6891.0,-19.938082,10.524169,3.817343,Neutral
2502.0,6434.0,-21.335466,9.166984,3.238324,Neutral
-1129.0,4421.0,-22.808878,8.406923,2.63285,Neutral
-4345.0,3440.0,-23.13376,8.286094,0.751077,Neutral
-6594.0,3389.0,-23.197069,8.495242,-0.664318,Neutral
-8196.0,3636.0,-23.363605,8.759352,-1.518644,Neutral
-9378.0,3818.0,-23.979036,8.978454,-1.11368,Neutral
-9931.0,3665.0,-24.498405,9.22877,0.379124,Neutral
-10233.0,2955.0,-25.05768,9.347566,1.472714,Neutral
-9822.0,3133.0,-24.87355,9.602388,2.586691,Neutral
-6009.0,4953.0,-23.511938,9.76598,2.857477,Neutral
-2956.0,6519.0,-22.112833,9.609663,3.077694,Neutral
319.0,7612.0,-19.975922,9.475406,3.061217,Neutral
-262.0,7490.0,-19.27906,9.360781,2.945108,Neutral
-595.0,8745.0,-20.19652,9.166506,3.051411,Neutral
-259.0,9949.0,-21.674309,8.322449,3.587363,Neutral
-124.0,8792.0,-24.394321,7.424151,4.178941,Neutral
-2853.0,7687.0,-25.537703,6.473696,4.308335,Neutral
-5168.0,6295.0,-25.666573,6.359573,3.563726,Neutral
-6499.0,5651.0,-25.27033,6.319795,2.297383,Neutral
-8379.0,4258.0,-24.729704,6.483408,1.76322,Neutral
-10023.0,3003.0,-24.531273,7.068413,1.357685,Neutral
-12355.0,1356.0,-24.322666,7.55211,1.1662,Neutral
-12733.0,959.0,-24.267437,8.042487,0.629311,Neutral
-12269.0,934.0,-24.64522,8.00457,0.149571,Neutral
-8008.0,1870.0,-24.999065,7.259225,-0.17901,Neutral
-1950.0,2941.0,-24.854345,6.308519,-0.2169,Neutral
412.0,2890.0,-24.485584,4.775196,-1.642632,Neutral
57.0,3485.0,-24.195023,4.062683,-3.209272,Neutral
1189.0,4976.0,-24.660217,3.030255,-3.969698,Neutral
5905.0,6907.0,-26.275183,1.722808,-3.702258,Neutral
7142.0,6191.0,-27.393244,-0.610782,-3.046889,Neutral
2431.0,4200.0,-28.265476,-1.256989,-3.416549,Neutral
-101.0,2977.0,-28.320543,-0.814587,-5.459577,Neutral
-3559.0,2265.0,-28.289312,-0.288413,-6.829261,Neutral
-5528.0,2336.0,-28.39934,0.387381,-7.790566,Neutral
-7695.0,3030.0,-28.662254,0.669172,-7.561475,Neutral
-8626.0,3591.0,-28.77919,0.80671,-6.523757,Neutral
-9170.0,4181.0,-28.937454,0.762803,-5.725505,Neutral
-9531.0,4510.0,-29.216349,0.697411,-4.422872,Neutral
-7260.0,6030.0,-29.555779,0.729922,-3.350322,Neutral
-3429.0,7702.0,-29.171076,0.927782,-1.82941,Neutral
726.0,8723.0,-27.550659,1.143907,-1.353188,Neutral
383.0,9051.0,-26.842186,1.605348,-2.115948,Neutral
-673.0,9231.0,-27.1861,1.90828,-3.176547,Neutral
693.0,9686.0,-27.699312,1.934093,-3.154792,Neutral
696.0,7924.0,-28.48966,1.692959,-2.306294,Neutral
-212.0,6089.0,-28.893623,1.549399,-2.025277,Neutral
-1646.0,3320.0,-28.754236,1.72129,-2.735113,Neutral
-3362.0,2129.0,-28.143038,2.330194,-4.750213,Neutral
-6499.0,1279.0,-27.058966,2.923929,-6.35422,Neutral
-8457.0,1255.0,-26.544733,3.757667,-8.166396,Neutral
-10231.0,1680.0,-26.281281,4.017817,-8.75704,Neutral
-11005.0,2161.0,-26.306665,3.645074,-9.005858,Neutral
-10185.0,2558.0,-26.510338,2.958957,-8.989069,Neutral
-8210.0,2546.0,-26.538492,1.518512,-8.874103,Neutral
-4078.0,3033.0,-25.706156,0.534225,-9.061376,Neutral
-603.0,3524.0,-24.486938,-0.615602,-10.417735,Neutral
1351.0,2599.0,-22.830244,-1.088546,-11.900461,Neutral
1411.0,2389.0,-22.485073,-1.531646,-13.758913,Neutral
3008.0,4296.0,-23.19099,-2.106535,-14.178475,Neutral
5372.0,5184.0,-24.307396,-3.9079,-13.432182,Neutral
6686.0,4493.0,-25.785158,-5.31129,-12.457778,Neutral
4330.0,3650.0,-25.886873,-6.344064,-12.391846,Neutral
368.0,2980.0,-24.890543,-6.047499,-13.898123,Neutral
-1691.0,3320.0,-24.126871,-5.065185,-16.868044,Neutral
-4782.0,3631.0,-23.647087,-4.486481,-18.140823,Neutral
-6666.0,3942.0,-23.79067,-3.904267,-18.079865,Neutral
-8165.0,3949.0,-24.270647,-3.711958,-16.945669,Neutral
-8407.0,4173.0,-24.547997,-3.564814,-14.682836,Neutral
-6438.0,4214.0,-24.501469,-3.449048,-13.314074,Neutral
-4181.0,4593.0,-24.147793,-3.102753,-11.816546,Neutral
365.0,5913.0,-23.458239,-2.774791,-11.354422,Neutral
3338.0,6339.0,-23.063238,-2.457489,-11.192254,Neutral
2769.0,6317.0,-23.074776,-2.280718,-11.214407,Neutral
1924.0,6568.0,-23.597019,-1.896354,-10.710625,Neutral
2416.0,7946.0,-24.21129,-1.974255,-9.734295,Neutral
3183.0,7576.0,-24.420235,-2.698024,-7.866373,Neutral
2065.0,5326.0,-24.323145,-3.181244,-7.001471,Neutral
-493.0,4171.0,-23.901567,-3.080617,-7.060277,Neutral
-3702.0,3465.0,-23.262136,-2.578687,-7.879245,Neutral
-5215.0,2451.0,-23.170607,-1.829216,-9.211658,Neutral
-7709.0,1435.0,-23.545481,-1.43019,-9.644555,Neutral
-9050.0,840.0,-23.976675,-0.978049,-9.662732,Neutral
-9913.0,671.0,-24.682823,-0.931917,-9.604789,Neutral
-8945.0,996.0,-25.129164,-1.430381,-9.595408,Neutral
-6973.0,1866.0,-25.843967,-2.129551,-9.47173,Neutral
-3146.0,2884.0,-26.17329,-3.645007,-9.367732,Neutral
1742.0,3994.0,-26.381092,-4.867702,-9.746524,Neutral
3186.0,4449.0,-26.788971,-6.466004,-11.399463,Neutral
2998.0,5648.0,-28.213881,-7.301033,-12.232347,Neutral
4737.0,7577.0,-29.678045,-8.838387,-11.415504,Neutral
8604.0,7234.0,-32.100449,-10.253773,-9.938371,Neutral
