x,y,z,yaw,pitch,roll,action
23301.0,-29157.0,-23067.0,-155.580948,1.60482,-12.736711,Jump
10608.0,-14200.0,-15832.0,-145.489304,8.632996,-20.308317,Jump
5644.0,4636.0,4048.0,-133.027679,13.244009,-26.766043,Jump
-928.0,6784.0,18300.0,-126.485023,15.152739,-30.024351,Jump
-3834.0,7826.0,18380.0,-118.830742,12.231196,-26.029768,Jump
-2166.0,4480.0,17187.0,-113.47451,4.201129,-17.526228,Jump
-4781.0,3329.0,16448.0,-110.661705,-2.575535,-10.786987,Jump
-14632.0,10710.0,6651.0,-105.491402,-4.543856,-10.503505,Jump
-26958.0,9355.0,1211.0,-100.800934,-4.248798,-16.255993,Jump
-31586.0,13066.0,1605.0,-95.738808,-3.111784,-20.909546,Jump
-28138.0,18107.0,5969.0,-96.881241,-4.009914,-28.290873,Jump
-30799.0,9130.0,9299.0,-101.301239,-6.900778,-31.602499,Jump
-22918.0,6626.0,18177.0,-100.023949,-11.388871,-31.178823,Jump
-13874.0,26174.0,19237.0,-94.083153,-14.302965,-31.535259,Jump
-10302.0,-31528.0,19619.0,-91.426956,-17.687126,-32.619648,Jump
-12854.0,27954.0,11536.0,-92.468262,-18.202888,-29.605425,Jump
-23243.0,23601.0,3753.0,-95.762199,-13.385833,-21.81637,Jump
-23912.0,16804.0,-3242.0,-100.830536,-7.891867,-17.463709,Jump
-16478.0,12199.0,-2678.0,-102.528168,-0.769022,-12.141262,Jump
-7830.0,12454.0,1936.0,-102.736214,2.582358,-10.20918,Jump
-9581.0,14051.0,4210.0,-102.787727,6.578999,-11.120751,Jump
561.0,14593.0,3499.0,-103.949837,8.665818,-13.370294,Jump
94.0,13376.0,5593.0,-105.984535,10.378539,-15.2048,Jump
700.0,6389.0,7759.0,-111.446083,11.709394,-14.604042,Jump
5277.0,8471.0,10579.0,-115.865692,11.627735,-11.035944,Jump
11172.0,-5639.0,14006.0,-122.058434,10.038473,-7.253725,Jump
16323.0,-12242.0,15391.0,-128.155029,6.717906,0.021415,Jump
12250.0,-13135.0,11016.0,-139.987076,4.705067,2.342738,Jump
6158.0,-26494.0,6526.0,-147.098053,4.515642,3.46887,Neutral
4323.0,-31043.0,10518.0,-156.073853,5.697462,4.423138,Neutral
6537.0,-26562.0,10301.0,-162.173294,5.466574,2.489815,Neutral
6929.0,-24358.0,3541.0,-169.690506,4.586841,1.594196,Neutral
1906.0,-19761.0,1849.0,-172.836472,5.820061,3.198651,Neutral
-3989.0,-8915.0,2756.0,-174.79425,7.948358,4.267434,Neutral
-5876.0,-2795.0,4766.0,-174.948212,10.332154,4.590356,Neutral
-6081.0,-1938.0,7623.0,-174.905319,10.954708,4.736413,Neutral
-6186.0,-4759.0,9979.0,-174.606689,11.337233,5.909037,Neutral
-4447.0,-8045.0,14755.0,-173.044495,11.577791,6.34608,Neutral
-2469.0,-11503.0,16783.0,-171.676025,11.547068,5.267053,Neutral
-2552.0,-13457.0,16729.0,-171.41925,11.222638,3.601384,Neutral
-6097.0,-15469.0,16710.0,-172.254562,11.362914,1.473656,Neutral
-6134.0,-11659.0,16701.0,-172.812286,11.750917,1.640661,Neutral
-5375.0,-7426.0,15613.0,-172.340866,11.54813,2.209134,Neutral
-7018.0,-1990.0,14529.0,-171.646393,11.129394,2.176237,Neutral
-7591.0,847.0,13641.0,-171.762772,10.407885,1.915133,Neutral
-9447.0,2394.0,11850.0,-172.778061,9.610654,2.042888,Neutral
-9279.0,2122.0,10563.0,-173.562759,8.082335,2.690184,Neutral
-8949.0,3403.0,8708.0,-174.12854,6.875227,3.053151,Neutral
-10093.0,3185.0,7879.0,-174.152542,5.137447,2.629221,Neutral
-11619.0,3918.0,6955.0,-174.530563,4.297409,1.70277,Neutral
-11973.0,3654.0,6345.0,-175.07045,3.217259,-0.056752,Neutral
-9654.0,-913.0,5235.0,-175.743271,2.38678,-0.640106,Neutral
-6019.0,-3585.0,5528.0,-175.75,0.698215,-0.520026,Neutral
-5272.0,-8330.0,8050.0,-175.93808,-0.459915,-0.807994,Neutral
-5988.0,-12041.0,9668.0,-176.986023,-2.007599,-2.558052,Neutral
-5528.0,-22908.0,10608.0,-178.797195,-3.138693,-3.427082,Neutral
-2893.0,-23300.0,10457.0,-179.226654,-5.102252,-2.795553,Neutral
627.0,-16393.0,9693.0,-178.251999,-6.187271,-2.367079,Neutral
-42.0,-11601.0,8239.0,-177.235382,-6.300048,-3.162932,Neutral
-1854.0,-5230.0,5943.0,-176.396622,-5.259387,-4.588,Neutral
-4367.0,573.0,5758.0,-176.787109,-3.026076,-7.118248,Neutral
-7792.0,5819.0,5579.0,-178.683884,-1.591847,-8.55226,Neutral
-10070.0,6757.0,5539.0,179.635712,0.002423,-9.236227,Neutral
-10732.0,6821.0,4554.0,177.621384,0.679485,-8.712236,Neutral
-9998.0,6482.0,4233.0,177.235458,1.093812,-7.263299,Neutral
-9509.0,5888.0,4566.0,177.714462,1.22886,-6.493076,Neutral
-8755.0,4276.0,4972.0,178.59259,1.488525,-6.367235,Neutral
-6294.0,-2698.0,7573.0,-178.833176,1.672668,-6.617165,Neutral
-2800.0,-4228.0,10602.0,-177.227661,1.721971,-7.286666,Neutral
-1724.0,-11131.0,13587.0,-176.689636,1.749791,-8.33675,Neutral
-3266.0,-17172.0,13478.0,-177.271286,2.045342,-9.129859,Neutral
-1877.0,-19463.0,11456.0,-177.407288,1.942074,-8.727233,Neutral
-2296.0,-14227.0,10636.0,-176.697754,1.226895,-9.191026,Neutral
-4731.0,-4830.0,8807.0,-175.325745,0.836354,-10.52955,Neutral
-6067.0,-135.0,8005.0,-174.611526,0.227668,-12.109735,Neutral
-7902.0,5130.0,7158.0,-173.752686,-0.486683,-12.281251,Neutral
-8077.0,7970.0,7364.0,-173.052383,-2.003554,-11.673123,Neutral
-7471.0,11526.0,7593.0,-171.995255,-3.228103,-10.856117,Neutral
-6273.0,11412.0,6582.0,-171.350967,-5.099832,-8.942101,Neutral
-4450.0,5467.0,3892.0,-170.190048,-6.109879,-7.297711,Neutral
417.0,-3424.0,2575.0,-169.472366,-7.075654,-5.724577,Neutral
12840.0,-24068.0,2243.0,-168.668884,-7.516369,-6.268688,Jump
23893.0,-30255.0,266.0,-167.719833,-7.752211,-8.905037,Jump
23184.0,-29610.0,-2577.0,-163.916336,-7.132379,-11.202332,Jump
22050.0,-28271.0,-2607.0,-158.770538,-4.439176,-15.980066,Jump
17825.0,-23813.0,5915.0,-148.448013,-2.014089,-20.4512,Jump
6749.0,-10291.0,14371.0,-140.94017,2.438145,-28.61241,Jump
1001.0,6701.0,18833.0,-129.676788,5.312751,-31.329323,Jump
-2360.0,16392.0,18478.0,-122.612465,6.230937,-28.680965,Jump
-3389.0,18736.0,16780.0,-113.756775,5.060103,-23.75556,Jump
-4298.0,16787.0,13479.0,-108.860397,2.633163,-15.000137,Jump
-6763.0,19053.0,9504.0,-103.840317,1.683063,-11.750188,Jump
-15074.0,17608.0,3940.0,-103.208908,1.562094,-12.047109,Jump
32159.0,12179.0,-2805.0,-103.572083,2.748919,-13.348697,Jump
31704.0,10205.0,523.0,-102.726372,3.726216,-15.326941,Jump
-24736.0,11462.0,8954.0,-100.501846,1.651438,-17.026354,Jump
-16787.0,12844.0,12555.0,-99.42128,-5.345407,-19.789177,Jump
-17372.0,13905.0,15422.0,-98.531982,-9.455519,-20.689482,Jump
-16749.0,18079.0,17549.0,-97.716026,-12.580444,-20.406563,Jump
-13071.0,21975.0,16191.0,-96.494408,-13.471204,-19.717152,Jump
-14557.0,22385.0,13679.0,-96.668251,-13.22602,-17.318104,Jump
-18420.0,20538.0,7296.0,-98.206612,-11.260532,-14.82877,Jump
-13928.0,17378.0,5419.0,-98.99118,-5.836153,-10.730545,Jump
-13370.0,18831.0,3124.0,-99.268372,-1.601126,-8.362078,Jump
-7784.0,15243.0,2376.0,-100.391045,4.019146,-5.848446,Jump
-3602.0,7622.0,1773.0,-103.691338,6.014454,-4.324697,Jump
558.0,601.0,3490.0,-105.76799,7.794736,-3.77186,Jump
4643.0,5736.0,5741.0,-108.553474,8.433304,-4.807743,Jump
