Type,Time,x,y,z,Action
Gyro,9.892399,-22.307343,-9.245994,-10.289877,Neutral
Accel,9.904303,-5826.0,2885.0,8027.0,Neutral
Gyro,9.904303,-21.773594,-7.933276,-10.705199,Neutral
Accel,9.932763,-5897.0,1761.0,8381.0,Neutral
Gyro,9.932763,-21.389082,-7.226368,-10.901021,Neutral
Accel,9.964767,-6107.0,509.0,8915.0,Neutral
Gyro,9.964767,-21.426104,-6.483781,-11.121539,Neutral
Accel,9.980841,-6506.0,-2239.0,9318.0,Neutral
Gyro,9.99693,-21.789177,-6.279048,-11.204556,Neutral
Accel,10.01138,-6608.0,-3733.0,9820.0,Neutral
Gyro,10.01138,-22.083084,-6.425806,-11.06558,Neutral
Accel,10.0393,-6624.0,-4851.0,9981.0,Neutral
Gyro,10.0393,-22.554794,-6.81459,-10.764157,Neutral
Accel,10.05431,-5782.0,-4744.0,9773.0,Neutral
Gyro,10.06235,-22.948858,-7.857348,-9.32383,Neutral
Accel,10.08605,-5933.0,-3916.0,9852.0,Neutral
Gyro,10.08605,-23.145298,-8.827079,-8.150043,Neutral
Accel,10.11783,-4713.0,-3400.0,9710.0,Neutral
Gyro,10.11783,-23.14327,-10.027493,-6.717881,Neutral
Accel,10.13456,-4282.0,-2434.0,9112.0,Neutral
Gyro,10.13456,-23.020792,-10.554742,-5.950427,Neutral
Accel,10.16686,-3236.0,-2159.0,9867.0,Neutral
Gyro,10.16686,-22.925894,-10.779306,-5.377747,Neutral
Accel,10.18342,-3869.0,-3324.0,8405.0,Neutral
Gyro,10.18342,-22.852226,-10.495217,-5.255576,Neutral
Accel,10.20228,-3773.0,-3130.0,8033.0,Neutral
Gyro,10.21732,-22.820166,-9.474534,-5.39429,Neutral
Accel,10.25196,-3551.0,-3944.0,8045.0,Neutral
Gyro,10.25196,-22.918232,-8.872374,-5.743675,Neutral
Accel,10.25196,-4133.0,-4200.0,8242.0,Neutral
Gyro,10.27566,-23.036497,-8.241188,-6.449518,Neutral
Accel,10.28325,-4751.0,-5110.0,8825.0,Neutral
Gyro,10.28325,-23.175228,-7.980158,-6.814612,Neutral
Accel,10.31441,-4805.0,-3777.0,9443.0,Neutral
Gyro,10.31441,-23.106552,-7.854979,-7.102727,Neutral
Accel,10.33083,-4865.0,-1935.0,9905.0,Neutral
Gyro,10.33083,-22.876663,-7.894629,-7.40876,Neutral
Accel,10.3638,-4725.0,-1974.0,10203.0,Neutral
Gyro,10.3638,-22.692446,-8.059283,-7.737743,Neutral
Accel,10.38007,-5394.0,-1014.0,10340.0,Neutral
Gyro,10.39638,-22.615566,-8.315805,-7.831892,Neutral
Accel,10.41267,-4801.0,-2336.0,10913.0,Neutral
Gyro,10.41267,-22.62298,-8.772743,-7.972573,Neutral
Accel,10.42828,-4834.0,-3399.0,10722.0,Neutral
Gyro,10.46271,-22.924713,-9.082166,-7.88945,Neutral
Accel,10.46271,-4963.0,-3065.0,9461.0,Neutral
Gyro,10.46271,-23.323267,-9.259807,-7.837426,Neutral
Accel,10.48595,-4613.0,-3593.0,8649.0,Neutral
Gyro,10.48595,-24.00053,-9.27532,-7.742557,Neutral
Accel,10.50233,-5344.0,-4604.0,8252.0,Neutral
Gyro,10.51974,-24.333673,-9.448688,-7.294791,Neutral
Accel,10.53651,-4759.0,-4028.0,7968.0,Neutral
Gyro,10.53651,-24.667486,-9.538826,-7.116509,Neutral
Accel,10.55291,-4835.0,-3546.0,7994.0,Neutral
Gyro,10.56826,-24.737907,-9.749319,-7.326712,Neutral
Accel,10.58449,-4646.0,-2500.0,7625.0,Neutral
Gyro,10.58449,-24.864105,-9.868513,-7.501827,Neutral
Accel,10.60093,-4506.0,-2355.0,7599.0,Neutral
Gyro,10.61671,-25.022345,-10.16758,-7.877606,Neutral
Accel,10.63322,-4775.0,-3601.0,7999.0,Neutral
Gyro,10.63322,-25.237446,-10.461714,-8.179214,Neutral
Accel,10.66993,-4783.0,-3084.0,8493.0,Neutral
Gyro,10.66993,-25.346693,-11.008204,-8.582059,Neutral
Accel,10.69392,-4453.0,-2859.0,8888.0,Neutral
Gyro,10.69392,-25.571081,-11.467094,-8.915963,Neutral
Accel,10.70232,-4424.0,-2387.0,9305.0,Neutral
Gyro,10.71581,-25.730249,-12.320077,-9.226685,Neutral
Accel,10.73364,-4254.0,-2425.0,9686.0,Neutral
Gyro,10.73364,-25.954418,-12.986428,-9.308966,Neutral
Accel,10.76658,-3709.0,-2332.0,9932.0,Neutral
Gyro,10.76658,-26.001064,-14.092949,-9.270534,Neutral
Accel,10.78308,-3611.0,-2510.0,10244.0,Neutral
Gyro,10.78308,-25.97917,-14.805458,-9.220638,Neutral
Accel,10.81582,-3027.0,-2685.0,10339.0,Neutral
Gyro,10.81582,-25.955812,-15.819862,-9.062707,Neutral
Accel,10.83227,-2446.0,-3401.0,10674.0,Neutral
Gyro,10.83227,-25.798964,-16.522537,-8.888608,Neutral
Accel,10.88979,-1997.0,-3864.0,10857.0,Neutral
Gyro,10.88979,-25.615456,-17.52356,-8.57554,Neutral
Accel,10.88979,-1611.0,-4386.0,11457.0,Neutral
Gyro,10.88979,-25.101145,-18.042309,-8.438119,Neutral
Accel,10.90487,-1635.0,-3277.0,11799.0,Neutral
Gyro,10.90487,-24.686796,-18.352921,-8.581605,Neutral
Accel,10.9335,-1128.0,-1451.0,11739.0,Neutral
Gyro,10.9335,-24.023544,-18.253473,-9.070358,Neutral
Accel,10.95131,-1552.0,-2111.0,11400.0,Neutral
Gyro,10.96835,-23.700779,-17.65917,-9.709181,Neutral
Accel,10.98484,-1961.0,-1815.0,10640.0,Neutral
Gyro,10.98484,-23.503204,-17.043541,-9.631557,Neutral
Accel,11.01731,-3297.0,-3522.0,10164.0,Neutral
Gyro,11.01731,-23.468407,-16.077574,-9.50623,Neutral
Accel,11.03358,-3041.0,-1963.0,9369.0,Neutral
Gyro,11.03358,-23.65486,-15.43413,-9.780039,Neutral
Accel,11.08588,-3072.0,869.0,8277.0,Neutral
Gyro,11.08588,-24.225456,-14.866606,-11.885911,Neutral
Accel,11.08588,-3429.0,47.0,7567.0,Neutral
Gyro,11.08588,-25.953115,-14.819076,-13.62118,Neutral
Accel,11.10967,-2892.0,-1045.0,8543.0,Neutral
Gyro,11.10967,-27.554293,-15.365211,-15.098166,Neutral
Accel,11.13183,-5119.0,-2743.0,8094.0,Neutral
Gyro,11.13183,-29.693256,-15.894068,-15.740669,Neutral
Accel,11.16598,-2748.0,-1431.0,9257.0,Neutral
Gyro,11.16598,-31.064337,-16.298481,-17.353565,Neutral
Accel,11.18253,-4589.0,508.0,9174.0,Neutral
Gyro,11.18253,-32.820278,-16.607878,-19.013208,Neutral
Accel,11.21516,-5305.0,407.0,8093.0,Neutral
Gyro,11.21516,-33.849236,-16.219318,-21.100044,Neutral
Accel,11.23145,-5669.0,-820.0,5655.0,Neutral
Gyro,11.23145,-34.961632,-15.539021,-21.909554,Neutral
Accel,11.26426,-5301.0,4.0,4624.0,Neutral
Gyro,11.26426,-35.321804,-14.149045,-22.715645,Neutral
Accel,11.30024,-5993.0,1417.0,3489.0,Neutral
Gyro,11.30024,-35.11013,-13.162869,-23.211449,Neutral
Accel,11.30024,-6157.0,2470.0,3167.0,Neutral
Gyro,11.31976,-34.848232,-11.52245,-23.27998,Neutral
Accel,11.33798,-6359.0,1553.0,3594.0,Neutral
Gyro,11.33798,-34.829582,-10.580503,-22.678925,Neutral
Accel,11.35783,-6333.0,81.0,4141.0,Neutral
Gyro,11.35783,-35.007336,-9.544911,-20.830137,Neutral
Accel,11.39089,-6651.0,-1956.0,5492.0,Neutral
Gyro,11.39089,-35.22773,-9.061312,-19.288479,Neutral
Accel,11.41877,-7481.0,-2624.0,6086.0,Neutral
Gyro,11.41877,-35.188,-8.412563,-17.277697,Neutral
Accel,11.44124,-7647.0,-2157.0,7235.0,Neutral
Gyro,11.44124,-34.860992,-7.967752,-16.442806,Neutral
Accel,11.46183,-6913.0,-1201.0,8151.0,Neutral
Gyro,11.46183,-34.558575,-7.414552,-15.90743,Neutral
Accel,11.50289,-8044.0,-1833.0,8157.0,Neutral
Gyro,11.50289,-34.120598,-7.094761,-15.763109,Neutral
Accel,11.50289,-8410.0,-2322.0,7550.0,Neutral
Gyro,11.52796,-33.782585,-6.306109,-14.988361,Neutral
Accel,11.53609,-7958.0,-1701.0,7386.0,Neutral
Gyro,11.53609,-33.060608,-5.864328,-14.493881,Neutral
Accel,11.56578,-7705.0,-1010.0,6901.0,Neutral
Gyro,11.56578,-32.52626,-5.521012,-14.307907,Neutral
Accel,11.5823,-7836.0,-547.0,6153.0,Neutral
Gyro,11.5823,-31.811625,-5.336111,-14.270126,Neutral
Accel,11.61579,-7802.0,-1133.0,5983.0,Neutral
Gyro,11.61579,-31.498329,-5.033513,-13.979609,Neutral
Accel,11.63188,-7630.0,-1090.0,5794.0,Neutral
Gyro,11.63188,-31.074076,-4.852159,-13.73874,Neutral
Accel,11.66476,-7600.0,-1261.0,5733.0,Neutral
Gyro,11.66476,-30.786903,-4.543972,-13.65034,Neutral
Accel,11.68061,-7787.0,-725.0,5565.0,Neutral
Gyro,11.68061,-30.484335,-4.264976,-13.727514,Neutral
Accel,11.71655,-7443.0,-552.0,5652.0,Neutral
Gyro,11.71655,-30.355734,-3.864595,-14.091928,Neutral
Accel,11.74032,-8005.0,1074.0,5526.0,Neutral
Gyro,11.74032,-30.186932,-3.663514,-14.350508,Neutral
Accel,11.7624,-7114.0,-796.0,5914.0,Neutral
Gyro,11.7624,-30.150402,-3.359073,-14.461384,Neutral
Accel,11.7798,-7426.0,-1607.0,5876.0,Neutral
Gyro,11.79562,-30.220631,-3.159905,-14.191815,Neutral
Accel,11.81232,-7421.0,-1691.0,5906.0,Neutral
Gyro,11.81232,-30.378443,-2.808484,-13.709643,Neutral
Accel,11.82882,-7451.0,-1701.0,5929.0,Neutral
Gyro,11.84493,-30.615866,-2.661999,-13.392737,Neutral
Accel,11.8671,-6998.0,-1156.0,5975.0,Neutral
Gyro,11.8671,-30.677814,-2.60982,-13.102443,Neutral
Accel,11.88267,-7066.0,-1786.0,5868.0,Neutral
Gyro,11.88267,-30.810213,-2.664342,-13.014113,Neutral
Accel,11.91967,-7376.0,-2513.0,6109.0,Neutral
Gyro,11.91967,-30.949854,-2.732675,-12.718773,Neutral
Accel,11.94326,-7515.0,-2493.0,6062.0,Neutral
Gyro,11.94326,-31.109434,-2.779777,-12.472723,Neutral
Accel,11.95212,-7247.0,-2237.0,6348.0,Neutral
Gyro,11.96533,-31.19762,-2.8696,-12.295053,Neutral
Accel,11.98304,-7355.0,-1691.0,6283.0,Neutral
Gyro,11.98304,-31.304863,-2.968172,-12.304919,Neutral
Accel,12.01621,-7320.0,-1590.0,6237.0,Neutral
Gyro,12.01621,-31.379787,-3.085157,-12.345865,Neutral
Accel,12.03251,-7508.0,-1949.0,6115.0,Neutral
Gyro,12.03251,-31.536057,-3.169727,-12.285958,Neutral
Accel,12.0652,-7254.0,-1818.0,6293.0,Neutral
Gyro,12.0652,-31.663746,-3.400739,-12.10438,Neutral
Accel,12.08149,-7088.0,-2130.0,6129.0,Neutral
Gyro,12.08149,-31.843786,-3.64351,-12.050598,Neutral
Accel,12.13402,-7204.0,-1539.0,6071.0,Neutral
Gyro,12.13402,-31.931425,-3.952351,-12.007575,Neutral
Accel,12.13402,-6899.0,-1954.0,6159.0,Neutral
Gyro,12.13402,-32.067539,-4.180452,-11.994787,Neutral
Accel,12.15762,-6622.0,-1987.0,6144.0,Neutral
Gyro,12.15762,-32.164139,-4.627547,-11.926974,Neutral
Accel,12.19726,-6718.0,-2911.0,6415.0,Neutral
Gyro,12.19726,-32.270767,-4.894681,-11.82223,Neutral
Accel,12.21394,-6644.0,-2978.0,6299.0,Neutral
Gyro,12.21394,-32.262291,-5.179969,-11.601531,Neutral
Accel,12.23042,-5694.0,-3594.0,6582.0,Neutral
Gyro,12.24662,-32.067444,-5.341984,-11.571671,Neutral
Accel,12.26296,-2956.0,5594.0,10707.0,Neutral
Gyro,12.26296,-31.893377,-5.610229,-11.713454,Neutral
Accel,12.27904,-7063.0,-2610.0,4753.0,Neutral
Gyro,12.29465,-31.909935,-5.698248,-11.641707,Neutral
Accel,12.31113,-6618.0,-2769.0,6219.0,Neutral
Gyro,12.31113,-31.926464,-5.006378,-10.580254,Neutral
Accel,12.34725,-6378.0,-1329.0,6324.0,Neutral
Gyro,12.34725,-31.909458,-5.218266,-10.689857,Neutral
Accel,12.3731,-6716.0,-1362.0,5925.0,Neutral
Gyro,12.3731,-31.941402,-5.59443,-10.937883,Neutral
Accel,12.3731,-6882.0,-1747.0,5840.0,Neutral
Gyro,12.39385,-32.072945,-5.799466,-10.815244,Neutral
Accel,12.40195,-6810.0,-1781.0,6136.0,Neutral
Gyro,12.4139,-32.233776,-6.349281,-10.735114,Neutral
Accel,12.43236,-7243.0,-2927.0,5962.0,Neutral
Gyro,12.43236,-32.563602,-6.865981,-10.77986,Neutral
Accel,12.46451,-7392.0,-3274.0,5848.0,Neutral
Gyro,12.46451,-32.744137,-7.892421,-11.069532,Neutral
Accel,12.48094,-6290.0,-1350.0,6239.0,Neutral
Gyro,12.48094,-32.896839,-8.952398,-11.820896,Neutral
Accel,12.50426,-5159.0,1328.0,6779.0,Neutral
Gyro,12.50426,-33.066326,-11.182059,-13.963578,Neutral
Accel,12.55088,-4864.0,1255.0,6750.0,Neutral
Gyro,12.55088,-33.754139,-12.806275,-15.403441,Neutral
Accel,12.55088,-3745.0,-1418.0,7020.0,Neutral
Gyro,12.57504,-34.472614,-15.008901,-16.429047,Neutral
Accel,12.58276,-4024.0,-3138.0,6622.0,Neutral
Gyro,12.58276,-35.224854,-16.433865,-16.396723,Neutral
Accel,12.61327,-2819.0,-2297.0,6731.0,Neutral
Gyro,12.61327,-35.463627,-18.417696,-16.336336,Neutral
Accel,12.64113,-1968.0,-725.0,6050.0,Neutral
Gyro,12.64113,-35.934731,-19.889923,-16.604296,Neutral
Accel,12.65672,-1746.0,851.0,5479.0,Neutral
Gyro,12.65672,-36.493874,-22.068001,-16.742464,Neutral
Accel,12.68968,-338.0,-49.0,6056.0,Neutral
Gyro,12.68968,-37.762604,-23.571489,-16.227726,Neutral
Accel,12.70621,-203.0,-1058.0,6637.0,Neutral
Gyro,12.70621,-38.690243,-25.988077,-14.687567,Neutral
Accel,12.75296,-953.0,-2760.0,7902.0,Neutral
Gyro,12.75296,-39.91415,-27.364973,-13.379755,Neutral
Accel,12.75296,-1065.0,-4129.0,8677.0,Neutral
Gyro,12.77084,-40.513958,-29.017099,-11.658746,Neutral
Accel,12.77871,-2105.0,-4865.0,10700.0,Neutral
Gyro,12.79155,-41.163082,-29.970785,-10.954875,Neutral
Accel,12.82695,-777.0,-4722.0,10695.0,Neutral
Gyro,12.82695,-41.523472,-31.149715,-10.786229,Neutral
Accel,12.83704,-761.0,-3415.0,10339.0,Neutral
Gyro,12.83704,-41.786716,-31.746754,-11.334299,Neutral
Accel,12.86906,-626.0,-2832.0,10746.0,Neutral
Gyro,12.86906,-41.75758,-32.180489,-12.575142,Neutral
Accel,12.90213,-1456.0,-2067.0,9764.0,Neutral
Gyro,12.90213,-41.651196,-32.138611,-13.617843,Neutral
Accel,12.90213,-996.0,-502.0,9367.0,Neutral
Gyro,12.91284,-41.580788,-31.708101,-15.701278,Neutral
Accel,12.93789,-1083.0,1167.0,7053.0,Neutral
Gyro,12.93789,-41.54158,-31.338261,-17.317598,Neutral
Accel,12.95965,-911.0,508.0,7673.0,Neutral
Gyro,12.95965,-41.694244,-30.751261,-19.192066,Neutral
Accel,12.98739,-1605.0,-714.0,6619.0,Neutral
Gyro,12.98739,-41.880604,-30.415977,-19.533649,Neutral
Accel,13.00343,-904.0,-1774.0,5966.0,Neutral
Gyro,13.02257,-42.061649,-29.474321,-19.101917,Neutral
Accel,13.05504,-446.0,-2073.0,7516.0,Neutral
Gyro,13.05504,-42.314323,-28.697813,-18.829836,Neutral
Accel,13.05504,-2136.0,610.0,6301.0,Neutral
Gyro,13.05504,-42.461697,-26.966473,-19.793058,Neutral
Accel,13.1078,-2837.0,571.0,5198.0,Neutral
Gyro,13.1078,-43.200684,-25.36713,-20.968525,Neutral
Accel,13.1078,-3722.0,749.0,4730.0,Neutral
Gyro,13.1078,-43.705841,-23.549238,-22.303499,Neutral
Accel,13.14319,-3947.0,1499.0,4039.0,Neutral
Gyro,13.14319,-44.644943,-22.686853,-22.735016,Neutral
Accel,13.18014,-4460.0,1003.0,3313.0,Neutral
Gyro,13.18014,-45.479847,-21.775143,-22.512228,Neutral
Accel,13.18014,-5441.0,118.0,3299.0,Neutral
Gyro,13.18014,-46.548733,-21.30612,-22.010847,Neutral
Accel,13.20707,-6041.0,580.0,2941.0,Neutral
Gyro,13.20707,-47.038124,-20.69754,-21.380198,Neutral
Accel,13.24501,-6093.0,206.0,2927.0,Neutral
Gyro,13.24501,-47.626457,-20.429279,-21.120001,Neutral
