x,z,yaw,pitch,roll,action
-16787.0,12555.0,-99.42128,-5.345407,-19.789177,Jump_Forward
-17372.0,15422.0,-98.531982,-9.455519,-20.689482,Jump_Forward
-16749.0,17549.0,-97.716026,-12.580444,-20.406563,Jump_Forward
-13071.0,16191.0,-96.494408,-13.471204,-19.717152,Jump_Forward
-14557.0,13679.0,-96.668251,-13.22602,-17.318104,Jump_Backward
-18420.0,7296.0,-98.206612,-11.260532,-14.82877,Jump_Backward
-13928.0,5419.0,-98.99118,-5.836153,-10.730545,Jump_Backward
-13370.0,3124.0,-99.268372,-1.601126,-8.362078,Jump_Backward
-7784.0,2376.0,-100.391045,4.019146,-5.848446,Jump_Backward
-3602.0,1773.0,-103.691338,6.014454,-4.324697,Jump_Backward
558.0,3490.0,-105.76799,7.794736,-3.77186,Jump_Backward
4643.0,5741.0,-108.553474,8.433304,-4.807743,Jump_Backward
2207.0,7417.0,-111.189682,9.210653,-7.831989,Jump_Backward
-589.0,9672.0,-117.139679,9.880193,-8.543426,Jump_Backward
2401.0,10141.0,-121.612503,8.735698,-6.877378,Jump_Backward
5841.0,13846.0,-129.509369,6.648756,-4.479673,Jump_Backward
9568.0,15491.0,-136.332123,2.826621,-0.764137,Jump_Backward
12347.0,11505.0,-146.465057,-0.075881,0.866292,Jump_Backward
6759.0,10939.0,-152.312424,-2.811623,2.135939,Jump_Backward
5170.0,14887.0,-160.725769,-3.235486,0.883501,Jump_Backward
