x,z,yaw,pitch,roll,action
-19024.0,-6056.0,46.034794,-1.900828,-26.968819,Jump_Backward
-18367.0,-3827.0,48.075855,-0.295934,-16.617622,Jump_Backward
-15769.0,-1193.0,49.92083,-0.049544,-9.729876,Jump_Backward
-10652.0,527.0,50.481396,-0.709927,-0.994003,Neutral
-4751.0,680.0,51.717995,-1.282115,3.881917,Neutral
-675.0,2397.0,52.538383,-1.890112,9.512726,Neutral
3895.0,5056.0,52.582943,-2.427169,12.074947,Neutral
7824.0,4613.0,51.799957,-3.634829,16.374836,Neutral
12312.0,8854.0,49.234497,-4.313225,19.984158,Neutral
18303.0,9810.0,46.73053,-5.182046,24.781454,Neutral
20500.0,12436.0,42.083679,-5.837446,27.796341,Neutral
25108.0,13855.0,38.533298,-6.113963,32.788162,Neutral
18565.0,10063.0,34.209465,-5.735192,35.309906,Neutral
12212.0,11335.0,30.647726,-3.858037,36.883972,Neutral
10516.0,10234.0,23.492512,-1.854977,38.461143,Neutral
8039.0,9903.0,19.268225,1.751153,41.204865,Neutral
2072.0,5271.0,15.401345,4.277307,41.392509,Neutral
-5252.0,2842.0,14.619141,8.056813,39.574661,Neutral
-6408.0,2378.0,13.715248,10.078015,38.206154,Neutral
-6254.0,2918.0,12.909348,12.274206,37.352165,Neutral
-4758.0,4007.0,13.638064,13.464912,37.620808,Neutral
-1691.0,6180.0,15.641548,14.243534,37.590405,Neutral
4288.0,9650.0,18.612877,13.669954,37.139881,Neutral
6319.0,12345.0,18.89382,11.665447,36.818947,Neutral
6531.0,13303.0,16.392157,10.689398,36.595287,Neutral
3415.0,11374.0,14.646087,11.131116,35.999172,Neutral
-530.0,9120.0,13.909353,11.915707,35.566242,Neutral
-2119.0,8853.0,13.740951,11.997244,33.725624,Neutral
-3271.0,9485.0,12.572274,11.653475,32.418221,Neutral
-5492.0,9786.0,11.399567,11.413594,31.025925,Neutral
-8200.0,8173.0,9.961237,11.463676,30.233223,Neutral
-9996.0,6806.0,9.755851,11.522063,28.858223,Neutral
-9924.0,5773.0,10.53894,11.436842,27.788403,Neutral
-8869.0,5331.0,11.580076,11.056243,25.959806,Neutral
-5628.0,5225.0,13.747987,10.625839,24.872869,Neutral
-1146.0,6752.0,15.574198,9.855154,23.289743,Neutral
5409.0,7017.0,18.643549,9.259502,22.635647,Neutral
5844.0,5901.0,19.929016,8.548801,22.071957,Neutral
4002.0,3890.0,20.191658,8.646538,21.094866,Neutral
4949.0,4065.0,20.357561,9.134186,20.264582,Neutral
5815.0,4296.0,21.09857,9.090653,20.491112,Neutral
3741.0,3448.0,21.338335,8.837356,20.272106,Neutral
-1998.0,2054.0,20.47859,9.083914,19.624567,Neutral
-6277.0,1412.0,19.242674,10.180166,19.226543,Neutral
-9062.0,3341.0,17.043306,10.866511,19.691069,Neutral
-9316.0,4562.0,15.660515,10.959627,20.79147,Neutral
-11364.0,4640.0,14.089879,10.467665,21.322599,Neutral
-11649.0,4781.0,13.59148,9.711918,21.520824,Neutral
-10975.0,5472.0,13.893743,9.229396,21.543503,Neutral
-6575.0,7050.0,15.038573,8.209455,21.630447,Neutral
2604.0,11522.0,17.510256,7.137924,21.413849,Neutral
8452.0,12720.0,18.619471,5.474633,21.01284,Neutral
