Type,Time,x,y,z,Action
Gyro,9.547236,-82.553574,-15.962900,-14.537830,Neutral
Accel,9.563712,-3222.000000,8841.000000,6155.000000,Neutral
Gyro,9.580317,-82.183838,-15.890512,-13.697631,Neutral
Accel,9.596617,-2166.000000,7662.000000,7165.000000,Neutral
Gyro,9.596617,-81.892258,-16.050772,-12.294765,Neutral
Accel,9.612938,-94.000000,3167.000000,9240.000000,Neutral
Gyro,9.629289,-81.671234,-16.268072,-11.647705,Neutral
Accel,9.645701,708.000000,-4481.000000,9758.000000,Neutral
Gyro,9.645701,-82.128174,-16.418327,-11.125333,Neutral
Accel,9.697345,-847.000000,-15596.000000,8765.000000,Neutral
Gyro,9.697345,-83.649841,-16.303366,-11.043493,Neutral
Accel,9.697345,-636.000000,-16594.000000,8998.000000,Neutral
Gyro,9.697345,-83.966576,-15.970269,-11.629386,Neutral
Accel,9.721156,1090.000000,-12352.000000,9568.000000,Neutral
Gyro,9.721156,-83.529732,-15.819900,-12.588115,Neutral
Accel,9.742595,407.000000,-9968.000000,9029.000000,Neutral
Gyro,9.742595,-83.413345,-15.454693,-13.431865,Neutral
Accel,9.767842,-413.000000,-4593.000000,8647.000000,Neutral
Gyro,9.767842,-83.395844,-15.125670,-13.302813,Neutral
Accel,9.797178,-691.000000,-1419.000000,8145.000000,Neutral
Gyro,9.797178,-83.531631,-14.836218,-12.731821,Neutral
Accel,9.834359,-1212.000000,2005.000000,7202.000000,Neutral
Gyro,9.834359,-84.047226,-14.679012,-12.030313,Neutral
Accel,9.843385,-1469.000000,3420.000000,6175.000000,Neutral
Gyro,9.843385,-84.447075,-14.316273,-10.573842,Neutral
Accel,9.875527,-2069.000000,5993.000000,5522.000000,Neutral
Gyro,9.875527,-84.994812,-13.980821,-9.644294,Neutral
Accel,9.911684,-2366.000000,7013.000000,4817.000000,Neutral
Gyro,9.911684,-85.245377,-13.330115,-8.628320,Neutral
Accel,9.911684,-2660.000000,6592.000000,4138.000000,Neutral
Gyro,9.935719,-85.389534,-12.899764,-8.150759,Neutral
Accel,9.943046,-2485.000000,5122.000000,3632.000000,Neutral
Gyro,9.943046,-85.562706,-12.396168,-7.833981,Neutral
Accel,9.974319,-2105.000000,1573.000000,3566.000000,Neutral
Gyro,9.974319,-85.886330,-12.268036,-7.993200,Neutral
Accel,9.990948,-1730.000000,-2413.000000,4299.000000,Neutral
Gyro,9.990948,-86.191017,-12.389990,-8.679468,Neutral
Accel,10.0233,-1881.000000,-11246.000000,5063.000000,Neutral
Gyro,10.0233,-87.145218,-12.790795,-9.326336,Neutral
Accel,10.03991,-1977.000000,-14030.000000,5258.000000,Neutral
Gyro,10.03991,-87.783600,-14.120378,-10.018140,Neutral
Accel,10.07786,-1126.000000,-13150.000000,5276.000000,Neutral
Gyro,10.07786,-87.840881,-15.288972,-10.349648,Neutral
Accel,10.11397,-1062.000000,-11380.000000,4805.000000,Neutral
Gyro,10.11397,-87.403038,-16.766350,-10.622542,Neutral
Accel,10.11397,-1390.000000,-4916.000000,4757.000000,Neutral
Gyro,10.13758,-86.529449,-17.256254,-10.799281,Neutral
Accel,10.13758,-660.000000,-823.000000,4893.000000,Neutral
Gyro,10.14594,-85.970833,-17.557528,-11.375082,Neutral
Accel,10.17703,-207.000000,986.000000,4196.000000,Neutral
Gyro,10.17703,-85.729599,-17.536697,-11.450126,Neutral
Accel,10.19367,86.000000,715.000000,3309.000000,Neutral
Gyro,10.19367,-85.957085,-17.029884,-10.822577,Neutral
Accel,10.22662,-650.000000,1124.000000,2888.000000,Neutral
Gyro,10.22662,-86.427567,-16.441744,-10.459792,Neutral
Accel,10.24309,-1671.000000,1849.000000,2830.000000,Neutral
Gyro,10.24309,-86.724823,-15.456250,-10.742071,Neutral
Accel,10.27566,-2285.000000,2820.000000,3537.000000,Neutral
Gyro,10.27566,-86.956146,-14.988683,-11.335401,Neutral
Accel,10.2921,-2062.000000,3763.000000,4039.000000,Neutral
Gyro,10.2921,-87.022598,-14.759429,-12.235024,Neutral
Accel,10.32796,-2003.000000,3652.000000,4434.000000,Neutral
Gyro,10.32796,-87.138069,-14.769608,-12.402358,Neutral
Accel,10.35152,-1890.000000,2916.000000,4553.000000,Neutral
Gyro,10.35152,-87.117798,-14.694497,-11.666664,Neutral
Accel,10.37323,-1211.000000,2368.000000,5541.000000,Neutral
Gyro,10.37323,-86.827408,-14.590969,-10.955837,Neutral
Accel,10.39113,-728.000000,437.000000,5827.000000,Neutral
Gyro,10.39113,-86.575989,-14.396425,-10.125730,Neutral
Accel,10.42404,-591.000000,-4299.000000,6529.000000,Neutral
Gyro,10.42404,-86.277374,-14.258252,-9.668004,Neutral
Accel,10.44053,-718.000000,-6835.000000,6897.000000,Neutral
Gyro,10.44053,-86.132393,-14.066095,-9.322290,Neutral
Accel,10.4733,-616.000000,-8651.000000,7151.000000,Neutral
Gyro,10.4733,-85.748779,-13.908362,-9.389593,Neutral
Accel,10.48971,-581.000000,-9020.000000,7580.000000,Neutral
Gyro,10.48971,-85.408150,-13.564724,-9.510325,Neutral
Accel,10.54183,-604.000000,-9156.000000,8095.000000,Neutral
Gyro,10.54183,-84.828934,-13.354147,-9.632289,Neutral
Accel,10.54183,-855.000000,-7863.000000,8239.000000,Neutral
Gyro,10.54183,-84.449219,-13.249988,-10.281365,Neutral
Accel,10.56258,-2646.000000,-5375.000000,7751.000000,Neutral
Gyro,10.57009,-84.065720,-13.243414,-10.925854,Neutral
Accel,10.6,-3160.000000,-3195.000000,7636.000000,Neutral
Gyro,10.6,-83.935677,-13.352438,-11.590089,Neutral
Accel,10.61525,-3353.000000,443.000000,7410.000000,Neutral
Gyro,10.63163,-83.804993,-13.650224,-11.711568,Neutral
Accel,10.64642,-3133.000000,2916.000000,7103.000000,Neutral
Gyro,10.64642,-83.739082,-14.270667,-11.402236,Neutral
Accel,10.66168,-3159.000000,5716.000000,6687.000000,Neutral
Gyro,10.6768,-83.682495,-14.681684,-11.001148,Neutral
Accel,10.6932,-3003.000000,6954.000000,6406.000000,Neutral
Gyro,10.6932,-83.689186,-15.253229,-10.389628,Neutral
Accel,10.74039,-2647.000000,6915.000000,6094.000000,Neutral
Gyro,10.74039,-83.807220,-15.611471,-10.109870,Neutral
Accel,10.74039,-2126.000000,6317.000000,5985.000000,Neutral
Gyro,10.74039,-84.083183,-16.166866,-10.002472,Neutral
Accel,10.78016,-1353.000000,3627.000000,6232.000000,Neutral
Gyro,10.78016,-84.509392,-16.534040,-10.178421,Neutral
Accel,10.79817,-77.000000,-187.000000,6152.000000,Neutral
Gyro,10.79817,-84.904930,-17.141092,-10.773771,Neutral
Accel,10.81464,106.000000,-7389.000000,6159.000000,Neutral
Gyro,10.81464,-85.852638,-17.685509,-11.403451,Neutral
Accel,10.8475,706.000000,-11377.000000,5523.000000,Neutral
Gyro,10.8475,-86.471359,-18.699112,-12.652549,Neutral
Accel,10.86395,1971.000000,-11131.000000,5252.000000,Neutral
Gyro,10.88041,-86.733894,-19.489517,-13.368203,Neutral
Accel,10.8965,2626.000000,-9433.000000,5283.000000,Neutral
Gyro,10.8965,-86.511269,-20.394194,-14.046337,Neutral
Accel,10.9127,2587.000000,-7390.000000,4883.000000,Neutral
Gyro,10.94879,-86.272011,-20.558187,-14.117521,Neutral
Accel,10.94879,2509.000000,-5813.000000,4216.000000,Neutral
Gyro,10.94879,-86.189522,-20.322155,-14.053816,Neutral
Accel,10.97238,1850.000000,-3997.000000,2593.000000,Neutral
Gyro,10.97238,-86.158409,-19.891121,-14.188672,Neutral
Accel,10.99445,538.000000,-1695.000000,2228.000000,Neutral
Gyro,10.99445,-86.087563,-18.670914,-14.646708,Neutral
Accel,11.01217,-814.000000,2724.000000,2580.000000,Neutral
Gyro,11.02789,-85.929596,-17.556046,-15.196095,Neutral
Accel,11.04438,-1699.000000,5118.000000,2866.000000,Neutral
Gyro,11.04438,-85.896690,-15.932060,-16.062138,Neutral
Accel,11.08291,-2349.000000,7208.000000,3203.000000,Neutral
Gyro,11.08291,-86.087288,-15.073516,-16.303194,Neutral
Accel,11.09881,-2994.000000,7604.000000,3409.000000,Neutral
Gyro,11.09881,-86.295822,-14.180597,-15.865734,Neutral
Accel,11.11569,-3380.000000,7149.000000,3668.000000,Neutral
Gyro,11.11569,-86.450439,-13.776371,-15.145930,Neutral
Accel,11.15206,-3209.000000,6608.000000,4279.000000,Neutral
Gyro,11.15206,-86.394035,-13.422176,-13.916629,Neutral
Accel,11.17556,-2093.000000,4794.000000,4794.000000,Neutral
Gyro,11.17556,-86.212448,-13.311836,-13.193383,Neutral
Accel,11.19814,-1252.000000,2149.000000,4939.000000,Neutral
Gyro,11.19814,-86.029427,-13.209242,-12.240008,Neutral
Accel,11.2154,-909.000000,-3937.000000,4781.000000,Neutral
Gyro,11.2154,-85.807800,-13.106018,-11.731803,Neutral
Accel,11.24863,-907.000000,-6765.000000,4746.000000,Neutral
Gyro,11.24863,-85.719429,-12.918530,-11.538792,Neutral
Accel,11.26524,-685.000000,-6084.000000,5404.000000,Neutral
Gyro,11.26524,-85.383095,-12.826007,-11.693897,Neutral
Accel,11.29776,-104.000000,-5149.000000,6149.000000,Neutral
Gyro,11.29776,-85.181839,-12.643222,-11.499578,Neutral
Accel,11.31409,-877.000000,-6650.000000,6652.000000,Neutral
Gyro,11.33035,-85.419914,-12.503066,-10.701739,Neutral
Accel,11.36667,-2015.000000,-7176.000000,6723.000000,Neutral
Gyro,11.36667,-85.798500,-12.489277,-9.206309,Neutral
Accel,11.36667,-1824.000000,-3472.000000,7431.000000,Neutral
Gyro,11.36667,-86.030685,-12.583354,-8.494113,Neutral
Accel,11.388,-1882.000000,-2167.000000,7509.000000,Neutral
Gyro,11.388,-86.019653,-12.506352,-7.711702,Neutral
Accel,11.42725,-2613.000000,-2810.000000,7521.000000,Neutral
Gyro,11.42725,-86.292221,-12.157932,-7.134881,Neutral
Accel,11.44388,-2906.000000,-3528.000000,7688.000000,Neutral
Gyro,11.44388,-86.703461,-11.589062,-6.458306,Neutral
Accel,11.47675,-3493.000000,-3359.000000,7325.000000,Neutral
Gyro,11.47675,-87.290794,-11.400470,-6.323995,Neutral
Accel,11.49341,-4223.000000,-2503.000000,7014.000000,Neutral
Gyro,11.49341,-87.547440,-11.263783,-6.533069,Neutral
Accel,11.52585,-4529.000000,-1071.000000,6510.000000,Neutral
Gyro,11.52585,-87.750130,-11.244653,-6.755160,Neutral
Accel,11.54176,-4703.000000,-94.000000,6391.000000,Neutral
Gyro,11.54176,-87.819366,-11.508157,-6.916338,Neutral
Accel,11.56891,-4852.000000,396.000000,6209.000000,Neutral
Gyro,11.56891,-87.857330,-11.876378,-6.874231,Neutral
Accel,11.59111,-4226.000000,858.000000,6170.000000,Neutral
Gyro,11.59111,-87.797096,-12.693337,-6.646963,Neutral
Accel,11.62644,-3476.000000,-385.000000,5240.000000,Neutral
Gyro,11.62644,-87.537766,-13.329984,-6.512501,Neutral
Accel,11.64277,-3447.000000,-1229.000000,5004.000000,Neutral
Gyro,11.65951,-87.042709,-14.255570,-6.706504,Neutral
Accel,11.67563,-2277.000000,-795.000000,5692.000000,Neutral
Gyro,11.67563,-86.635452,-15.227729,-8.040251,Neutral
Accel,11.6923,361.000000,-2910.000000,5921.000000,Neutral
Gyro,11.7081,-86.382401,-16.028151,-9.202215,Neutral
Accel,11.7248,883.000000,-7387.000000,5371.000000,Neutral
Gyro,11.7248,-86.715279,-17.270199,-10.013749,Neutral
Accel,11.74107,1161.000000,-13512.000000,4767.000000,Neutral
Gyro,11.75743,-87.532799,-17.987913,-9.939226,Neutral
Accel,11.79365,1532.000000,-14267.000000,4730.000000,Neutral
Gyro,11.79365,-87.807251,-19.001804,-10.154010,Neutral
Accel,11.79365,2411.000000,-10024.000000,4329.000000,Neutral
Gyro,11.79365,-87.507454,-19.547237,-10.840798,Neutral
Accel,11.81736,2665.000000,-5372.000000,3950.000000,Neutral
Gyro,11.81736,-86.969513,-19.719578,-12.086501,Neutral
Accel,11.85701,1742.000000,-157.000000,3685.000000,Neutral
Gyro,11.85701,-86.014717,-19.319305,-12.774472,Neutral
Accel,11.8736,628.000000,2502.000000,3726.000000,Neutral
Gyro,11.8736,-85.525917,-18.303621,-13.643381,Neutral
Accel,11.88994,-514.000000,5389.000000,4419.000000,Neutral
Gyro,11.90633,-85.152977,-17.658392,-14.102335,Neutral
Accel,11.92274,-885.000000,6586.000000,4759.000000,Neutral
Gyro,11.92274,-85.087593,-17.069035,-14.371189,Neutral
Accel,11.95524,-1462.000000,6706.000000,5204.000000,Neutral
Gyro,11.95524,-85.127602,-16.861288,-14.080535,Neutral
Accel,11.97179,-2323.000000,6598.000000,5421.000000,Neutral
Gyro,11.97179,-85.118507,-16.527037,-13.118802,Neutral
Accel,12.00789,-2077.000000,6732.000000,6053.000000,Neutral
Gyro,12.00789,-84.909355,-16.286568,-12.468148,Neutral
Accel,12.0317,-1559.000000,5915.000000,6353.000000,Neutral
Gyro,12.0317,-84.823631,-15.971791,-11.651826,Neutral
Accel,12.0514,-712.000000,1450.000000,6744.000000,Neutral
Gyro,12.0514,-84.908401,-15.715080,-11.092967,Neutral
Accel,12.07517,-831.000000,-4402.000000,6894.000000,Neutral
Gyro,12.07517,-85.249397,-15.205377,-10.348273,Neutral
Accel,12.09184,-449.000000,-11375.000000,6826.000000,Neutral
Gyro,12.10839,-85.805176,-14.950464,-10.144654,Neutral
Accel,12.12457,515.000000,-11865.000000,7336.000000,Neutral
Gyro,12.12457,-85.644203,-14.737240,-10.577298,Neutral
Accel,12.14131,389.000000,-12215.000000,6813.000000,Neutral
Gyro,12.15753,-84.948563,-14.441316,-11.218425,Neutral
Accel,12.17362,-468.000000,-10978.000000,5827.000000,Neutral
Gyro,12.17362,-84.483307,-13.554413,-12.042968,Neutral
Accel,12.21029,-1283.000000,-5591.000000,5107.000000,Neutral
Gyro,12.21029,-83.523438,-12.988178,-12.740162,Neutral
Accel,12.2221,-1656.000000,-1152.000000,4998.000000,Neutral
Gyro,12.2221,-82.770004,-12.413475,-13.878797,Neutral
Accel,12.2505,-1968.000000,3117.000000,5283.000000,Neutral
Gyro,12.2505,-81.893623,-12.176636,-14.297842,Neutral
Accel,12.26859,-2177.000000,4662.000000,5502.000000,Neutral
Gyro,12.26859,-81.654030,-12.136255,-14.140191,Neutral
Accel,12.30172,-2518.000000,5587.000000,6150.000000,Neutral
Gyro,12.30172,-81.813957,-12.411402,-13.648171,Neutral
Accel,12.31787,-2878.000000,4747.000000,6430.000000,Neutral
Gyro,12.31787,-82.120476,-13.280175,-12.671526,Neutral
Accel,12.35051,-2655.000000,3908.000000,6861.000000,Neutral
Gyro,12.35051,-82.591850,-14.039606,-11.998348,Neutral
Accel,12.37771,-2382.000000,3384.000000,6840.000000,Neutral
Gyro,12.37771,-82.826218,-15.292731,-11.320267,Neutral
Accel,12.41988,-2712.000000,3549.000000,6762.000000,Neutral
Gyro,12.41988,-82.992737,-16.029512,-11.257672,Neutral
Accel,12.41988,-2172.000000,3471.000000,6562.000000,Neutral
Gyro,12.41988,-82.998001,-16.984289,-11.783919,Neutral
Accel,12.46391,-1527.000000,3359.000000,6356.000000,Neutral
Gyro,12.46391,-83.009224,-17.646698,-12.260916,Neutral
Accel,12.46391,291.000000,2978.000000,6648.000000,Neutral
Gyro,12.4815,-83.076920,-18.719282,-12.971736,Neutral
Accel,12.49837,2367.000000,-2562.000000,6418.000000,Neutral
Gyro,12.49837,-83.720512,-19.466162,-13.254377,Neutral
Accel,12.51483,2184.000000,-7789.000000,6086.000000,Neutral
Gyro,12.53121,-84.686790,-20.558355,-13.206666,Neutral
Accel,12.54816,2020.000000,-13242.000000,5991.000000,Neutral
Gyro,12.54816,-86.246902,-21.326937,-13.054130,Neutral
Accel,12.5784,3048.000000,-14471.000000,6129.000000,Neutral
Gyro,12.5784,-87.102798,-22.652750,-12.964491,Neutral
Accel,12.59488,4035.000000,-11251.000000,4880.000000,Neutral
Gyro,12.59488,-87.895309,-23.436201,-12.807769,Neutral
Accel,12.627,3858.000000,-5933.000000,4515.000000,Neutral
Gyro,12.627,-87.944366,-23.622122,-12.460463,Neutral
Accel,12.64662,3022.000000,640.000000,4729.000000,Neutral
Gyro,12.64662,-87.689323,-23.014286,-12.549567,Neutral
Accel,12.66605,1962.000000,3366.000000,4794.000000,Neutral
Gyro,12.68417,-87.737167,-21.582594,-12.907055,Neutral
Accel,12.70115,1419.000000,4382.000000,4340.000000,Neutral
Gyro,12.70115,-88.298264,-20.627281,-12.935481,Neutral
Accel,12.71735,256.000000,3927.000000,3960.000000,Neutral
Gyro,12.71735,-88.718529,-19.335773,-12.314988,Neutral
Accel,12.75023,-395.000000,3908.000000,4068.000000,Neutral
Gyro,12.75023,-88.958733,-18.515991,-11.655982,Neutral
Accel,12.76652,-930.000000,4393.000000,4209.000000,Neutral
Gyro,12.76652,-88.845428,-17.454145,-10.789014,Neutral
Accel,12.79935,-1544.000000,5109.000000,5188.000000,Neutral
Gyro,12.79935,-88.401909,-16.843884,-10.344046,Neutral
Accel,12.83092,-1502.000000,4467.000000,5859.000000,Neutral
Gyro,12.83092,-88.069267,-16.057505,-9.583522,Neutral
Accel,12.84828,-2.000000,905.000000,6717.000000,Neutral
Gyro,12.84828,-87.654358,-15.593065,-8.857246,Neutral
Accel,12.86746,665.000000,-3690.000000,7247.000000,Neutral
Gyro,12.86746,-87.495712,-14.883698,-7.724311,Neutral
Accel,12.90208,-436.000000,-13441.000000,6151.000000,Neutral
Gyro,12.90208,-87.716232,-14.353418,-7.363661,Neutral
Accel,12.91855,-1733.000000,-15422.000000,5443.000000,Neutral
Gyro,12.91855,-87.752647,-13.457142,-7.922088,Neutral
Accel,12.95113,-1394.000000,-12480.000000,5615.000000,Neutral
Gyro,12.95113,-86.801865,-12.901374,-9.223230,Neutral
Accel,12.9675,-2007.000000,-9308.000000,5325.000000,Neutral
Gyro,12.9675,-86.122002,-12.202374,-11.487334,Neutral
Accel,13.00058,-2544.000000,-4650.000000,5221.000000,Neutral
Gyro,13.00058,-85.227318,-11.805741,-12.423514,Neutral
Accel,13.03686,-2684.000000,-1324.000000,5500.000000,Neutral
Gyro,13.03686,-84.690201,-11.611506,-12.953590,Neutral
Accel,13.05161,-3264.000000,2372.000000,5835.000000,Neutral
Gyro,13.05161,-84.258881,-11.712712,-12.957526,Neutral
Accel,13.08079,-3391.000000,3737.000000,6157.000000,Neutral
Gyro,13.08079,-84.243500,-12.108055,-12.620096,Neutral
Accel,13.09832,-3381.000000,5074.000000,6543.000000,Neutral
Gyro,13.09832,-84.547218,-12.531541,-12.209161,Neutral
Accel,13.11505,-3239.000000,5267.000000,6959.000000,Neutral
Gyro,13.13148,-84.883934,-13.343287,-11.470183,Neutral
Accel,13.14812,-3130.000000,4898.000000,7111.000000,Neutral
Gyro,13.14812,-85.442871,-13.942223,-10.965618,Neutral
Accel,13.1644,-2758.000000,4243.000000,7030.000000,Neutral
Gyro,13.18085,-85.779938,-14.801230,-10.350290,Neutral
Accel,13.19722,-1698.000000,2868.000000,6789.000000,Neutral
Gyro,13.19722,-86.118958,-15.315340,-10.180580,Neutral
Accel,13.21372,-1294.000000,1961.000000,6815.000000,Neutral
Gyro,13.24861,-86.288307,-15.999812,-10.467673,Neutral
Accel,13.24861,-1387.000000,-2171.000000,6501.000000,Neutral
Gyro,13.24861,-86.787827,-16.397047,-10.932597,Neutral
Accel,13.26879,-998.000000,-5677.000000,6483.000000,Neutral
Gyro,13.26879,-87.272865,-17.219427,-11.518136,Neutral
Accel,13.28933,464.000000,-9457.000000,6075.000000,Neutral
Gyro,13.30722,-87.821648,-18.050169,-11.737418,Neutral
Accel,13.32371,1599.000000,-10322.000000,5628.000000,Neutral
Gyro,13.32371,-87.894112,-19.405437,-11.829638,Neutral
Accel,13.34071,1146.000000,-9646.000000,4734.000000,Neutral
Gyro,13.35694,-87.712158,-20.028324,-11.801489,Neutral
Accel,13.37374,1132.000000,-7476.000000,4372.000000,Neutral
Gyro,13.37374,-87.486252,-20.331987,-11.969378,Neutral
Accel,13.38992,2550.000000,-2997.000000,3747.000000,Neutral
Gyro,13.4063,-86.927780,-20.297195,-12.222580,Neutral
Accel,13.42263,2443.000000,-743.000000,3164.000000,Neutral
Gyro,13.42263,-86.546211,-19.660442,-12.406490,Neutral
Accel,13.45844,1341.000000,1136.000000,2546.000000,Neutral
Gyro,13.45844,-86.283470,-18.717186,-12.411206,Neutral
Accel,13.48272,-88.000000,2255.000000,2613.000000,Neutral
Gyro,13.48272,-86.391876,-16.977283,-12.524984,Neutral
Accel,13.49155,-472.000000,2499.000000,2764.000000,Neutral
Gyro,13.50244,-86.830872,-16.027617,-12.654415,Neutral
Accel,13.52241,-1107.000000,2378.000000,3036.000000,Neutral
Gyro,13.52241,-87.067497,-15.303585,-12.566356,Neutral
Accel,13.55507,-1490.000000,2800.000000,3826.000000,Neutral
Gyro,13.55507,-87.172119,-15.111532,-12.274257,Neutral
Accel,13.5711,-1775.000000,2628.000000,4444.000000,Neutral
Gyro,13.5711,-87.087082,-15.049558,-11.575989,Neutral
Accel,13.60228,-1453.000000,2921.000000,5145.000000,Neutral
Gyro,13.60228,-86.775635,-15.057479,-11.048001,Neutral
Accel,13.61807,-1194.000000,2546.000000,5526.000000,Neutral
Gyro,13.61807,-86.423653,-14.984263,-10.312169,Neutral
Accel,13.67058,-932.000000,511.000000,6387.000000,Neutral
Gyro,13.67058,-85.919823,-14.808581,-9.777405,Neutral
Accel,13.67058,-729.000000,-1954.000000,7127.000000,Neutral
Gyro,13.67058,-85.654587,-14.416411,-8.997378,Neutral
Accel,13.69199,-48.000000,-6697.000000,7581.000000,Neutral
Gyro,13.71475,-85.446671,-14.180949,-8.655095,Neutral
Accel,13.71475,-415.000000,-9121.000000,7526.000000,Neutral
Gyro,13.73235,-85.331100,-13.796449,-8.487581,Neutral
Accel,13.74909,-1207.000000,-10044.000000,7432.000000,Neutral
Gyro,13.74909,-84.916626,-13.377893,-8.675031,Neutral
Accel,13.76545,-1521.000000,-8995.000000,7498.000000,Neutral
Gyro,13.78198,-84.585541,-12.701574,-9.444912,Neutral
Accel,13.79841,-1905.000000,-7211.000000,7236.000000,Neutral
Gyro,13.79841,-84.203186,-12.408304,-10.049930,Neutral
Accel,13.8148,-2137.000000,-4860.000000,7307.000000,Neutral
Gyro,13.83105,-84.014565,-12.216464,-10.551040,Neutral
Accel,13.84758,-2398.000000,-1073.000000,7190.000000,Neutral
Gyro,13.84758,-83.888481,-12.232910,-10.598620,Neutral
Accel,13.88355,-2491.000000,974.000000,7230.000000,Neutral
Gyro,13.88355,-83.947044,-12.407045,-10.234725,Neutral
Accel,13.90726,-2768.000000,2753.000000,7131.000000,Neutral
Gyro,13.90726,-84.217911,-12.563107,-9.740450,Neutral
Accel,13.91526,-2679.000000,3607.000000,7272.000000,Neutral
Gyro,13.92918,-84.457062,-12.868777,-8.784461,Neutral
Accel,13.94705,-2603.000000,3652.000000,6927.000000,Neutral
Gyro,13.94705,-84.789146,-13.076653,-8.134467,Neutral
Accel,13.96334,-2501.000000,2698.000000,6670.000000,Neutral
Gyro,13.98001,-84.889374,-13.328232,-7.362057,Neutral
Accel,13.99646,-2131.000000,2305.000000,6518.000000,Neutral
Gyro,13.99646,-84.923470,-13.437133,-7.275432,Neutral
Accel,14.02953,-2033.000000,1894.000000,6427.000000,Neutral
Gyro,14.02953,-84.916389,-13.580445,-7.912953,Neutral
Accel,14.04646,-2138.000000,-390.000000,6281.000000,Neutral
Gyro,14.04646,-85.082642,-13.739947,-8.461830,Neutral
Accel,14.10246,-1656.000000,-2504.000000,6424.000000,Neutral
Gyro,14.10246,-85.359528,-14.276960,-9.035332,Neutral
Accel,14.10246,-1125.000000,-6526.000000,5920.000000,Neutral
Gyro,14.10246,-86.013847,-14.912620,-9.202910,Neutral
Accel,14.11721,-522.000000,-8259.000000,5766.000000,Neutral
Gyro,14.11721,-86.479797,-15.999944,-9.386936,Neutral
Accel,14.14441,37.000000,-9046.000000,5649.000000,Neutral
Gyro,14.14441,-86.983551,-16.728430,-9.678586,Neutral
Accel,14.18031,467.000000,-8898.000000,5114.000000,Neutral
Gyro,14.18031,-87.300774,-17.571117,-10.182894,Neutral
Accel,14.19577,1103.000000,-6495.000000,4103.000000,Neutral
Gyro,14.19577,-87.717453,-17.863495,-10.338014,Neutral
Accel,14.22886,1015.000000,-3875.000000,3448.000000,Neutral
Gyro,14.22886,-87.855125,-17.724880,-10.399538,Neutral
Accel,14.24466,587.000000,-419.000000,3163.000000,Neutral
Gyro,14.24466,-87.982391,-17.225018,-10.460069,Neutral
Accel,14.27749,-189.000000,918.000000,3357.000000,Neutral
Gyro,14.27749,-88.197441,-16.192286,-10.645882,Neutral
Accel,14.31348,-1122.000000,1476.000000,3159.000000,Neutral
Gyro,14.31348,-88.756302,-15.540606,-10.715542,Neutral
Accel,14.31348,-1601.000000,1881.000000,3484.000000,Neutral
Gyro,14.33298,-89.076897,-14.901608,-10.591586,Neutral
Accel,14.34028,-1748.000000,2269.000000,4351.000000,Neutral
Gyro,14.35094,-89.358932,-14.700084,-10.353450,Neutral
Accel,14.36909,-1681.000000,1795.000000,4938.000000,Neutral
Gyro,14.36909,-89.466766,-14.651828,-9.674596,Neutral
Accel,14.40217,-1476.000000,1218.000000,6013.000000,Neutral
Gyro,14.40217,-89.602280,-14.672567,-9.085436,Neutral
Accel,14.41856,-888.000000,-379.000000,6601.000000,Neutral
Gyro,14.41856,-89.733894,-14.657707,-8.127973,Neutral
Accel,14.44737,-676.000000,-5685.000000,6898.000000,Neutral
Gyro,14.44737,-90.120010,-14.562363,-7.379345,Neutral
Accel,14.46255,-1755.000000,-10857.000000,6503.000000,Neutral
Gyro,14.4777,-90.567070,-14.314041,-6.294036,Neutral
Accel,14.507,-2470.000000,-11147.000000,6369.000000,Neutral
Gyro,14.507,-90.737823,-14.122739,-6.131127,Neutral
Accel,14.52087,-2432.000000,-8251.000000,6283.000000,Neutral
Gyro,14.52087,-90.248848,-13.907220,-7.198137,Neutral
Accel,14.54962,-2874.000000,-3345.000000,5759.000000,Neutral
Gyro,14.54962,-89.297775,-13.598852,-7.971524,Neutral
Accel,14.56766,-3205.000000,-422.000000,5708.000000,Neutral
Gyro,14.56766,-88.636406,-12.888690,-8.490074,Neutral
Accel,14.60131,-2961.000000,2045.000000,5700.000000,Neutral
Gyro,14.60131,-87.812515,-12.510137,-8.548819,Neutral
Accel,14.61751,-2985.000000,2136.000000,5703.000000,Neutral
Gyro,14.63384,-87.492065,-12.166576,-8.397560,Neutral
Accel,14.65012,-2839.000000,1610.000000,6100.000000,Neutral
Gyro,14.65012,-87.326874,-11.986035,-8.247705,Neutral
Accel,14.66513,-2592.000000,795.000000,6562.000000,Neutral
Gyro,14.68123,-87.389000,-11.861768,-8.116931,Neutral
Accel,14.71175,-2726.000000,-1538.000000,7313.000000,Neutral
Gyro,14.71175,-87.835869,-11.961486,-8.068426,Neutral
Accel,14.73229,-2760.000000,-4022.000000,7236.000000,Neutral
Gyro,14.73229,-88.373787,-12.348990,-7.826052,Neutral
Accel,14.74015,-2513.000000,-6379.000000,7409.000000,Neutral
Gyro,14.75073,-89.060425,-12.701530,-7.530212,Neutral
Accel,14.76865,-2018.000000,-6087.000000,7909.000000,Neutral
Gyro,14.76865,-89.244926,-13.230697,-7.306312,Neutral
Accel,14.80195,-1629.000000,-4919.000000,7758.000000,Neutral
Gyro,14.80195,-89.289841,-13.476864,-7.292460,Neutral
Accel,14.81843,-1728.000000,-4316.000000,7414.000000,Neutral
Gyro,14.83469,-89.305283,-13.469836,-7.157983,Neutral
Accel,14.85077,-1716.000000,-3541.000000,6867.000000,Neutral
