Type,Time,x,y,z,Action
Gyro,9.539182,-17.844603,-18.210226,-5.686270,Neutral
Accel,9.574752,-4920.000000,-6442.000000,8315.000000,Neutral
Gyro,9.574752,-19.072750,-19.642258,-7.387424,Neutral
Accel,9.589597,-9621.000000,-15843.000000,8741.000000,Neutral
Gyro,9.589597,-21.126307,-21.982399,-7.307434,Neutral
Accel,9.636212,-6250.000000,-21492.000000,9310.000000,Neutral
Gyro,9.636212,-23.754875,-23.838970,-5.137316,Neutral
Accel,9.636212,-4069.000000,-19759.000000,9122.000000,Neutral
Gyro,9.655845,-24.125086,-26.597414,-2.160203,Neutral
Accel,9.663123,-2193.000000,-9900.000000,7438.000000,Neutral
Gyro,9.663123,-23.660313,-27.419048,-1.935422,Neutral
Accel,9.685272,-1122.000000,-2993.000000,6348.000000,Neutral
Gyro,9.693776,-22.923912,-26.920473,-3.808181,Neutral
Accel,9.710992,-326.000000,2552.000000,4762.000000,Neutral
Gyro,9.710992,-21.549644,-25.883074,-5.341035,Neutral
Accel,9.739874,-494.000000,5525.000000,3544.000000,Neutral
Gyro,9.739874,-20.600653,-23.761995,-6.793011,Neutral
Accel,9.761652,-1398.000000,7617.000000,3624.000000,Neutral
Gyro,9.776505,-20.333649,-21.585266,-7.512670,Neutral
Accel,9.790227,-2598.000000,8562.000000,3989.000000,Neutral
Gyro,9.790227,-20.227932,-20.441204,-7.774004,Neutral
Accel,9.823519,-3886.000000,7003.000000,4707.000000,Neutral
Gyro,9.823519,-20.355591,-19.490572,-7.407959,Neutral
Accel,9.841837,-3954.000000,3896.000000,6532.000000,Neutral
Gyro,9.841837,-20.816637,-19.436117,-6.623245,Neutral
Accel,9.875267,-2954.000000,1120.000000,7889.000000,Neutral
Gyro,9.875267,-21.235392,-20.062096,-5.535538,Neutral
Accel,9.892676,-1888.000000,-4821.000000,10111.000000,Neutral
Gyro,9.892676,-21.668102,-20.575346,-5.200686,Neutral
Accel,9.924699,-3777.000000,-11376.000000,11906.000000,Neutral
Gyro,9.924699,-22.144920,-21.003979,-5.730978,Neutral
Accel,9.942864,-8640.000000,-21772.000000,12522.000000,Neutral
Gyro,9.942864,-24.128458,-21.038250,-6.615119,Neutral
Accel,9.98105,-12383.000000,-24298.000000,12083.000000,Neutral
Gyro,9.98105,-25.390654,-20.939327,-7.418969,Neutral
Accel,10.00788,-10511.000000,-17988.000000,11851.000000,Neutral
Gyro,10.00788,-26.185394,-21.127499,-7.927881,Neutral
Accel,10.01632,-6486.000000,-10725.000000,10631.000000,Neutral
Gyro,10.01632,-25.783516,-21.827225,-8.562543,Neutral
Accel,10.04504,-5966.000000,-3229.000000,7858.000000,Neutral
Gyro,10.04504,-24.003521,-21.767614,-8.385707,Neutral
Accel,10.06205,-6273.000000,617.000000,7173.000000,Neutral
Gyro,10.07884,-22.806765,-20.371050,-7.555007,Neutral
Accel,10.09623,-5310.000000,4884.000000,6584.000000,Neutral
Gyro,10.09623,-21.514534,-19.317173,-7.082096,Neutral
Accel,10.12858,-4152.000000,6182.000000,6051.000000,Neutral
Gyro,10.12858,-20.935457,-18.267628,-6.429751,Neutral
Accel,10.13875,-2598.000000,6496.000000,5034.000000,Neutral
Gyro,10.16443,-20.213724,-17.752670,-5.749298,Neutral
Accel,10.16443,-2888.000000,5360.000000,4139.000000,Neutral
Gyro,10.18875,-19.863152,-16.649380,-4.716434,Neutral
Accel,10.18875,-4528.000000,3894.000000,4160.000000,Neutral
Gyro,10.20956,-19.824289,-15.687537,-4.489913,Neutral
Accel,10.2182,-5021.000000,3794.000000,4784.000000,Neutral
Gyro,10.2182,-20.062775,-14.521679,-5.551199,Neutral
Accel,10.26233,-6428.000000,-1815.000000,6380.000000,Neutral
Gyro,10.26233,-20.845865,-14.223748,-6.931593,Neutral
Accel,10.26233,-8104.000000,-7496.000000,7612.000000,Neutral
Gyro,10.27191,-22.162870,-14.405504,-8.338457,Neutral
Accel,10.31445,-10674.000000,-13201.000000,9605.000000,Neutral
Gyro,10.31445,-24.644825,-14.930281,-8.438190,Neutral
Accel,10.31445,-8613.000000,-13758.000000,9961.000000,Neutral
Gyro,10.31445,-25.307581,-16.032085,-7.067482,Neutral
Accel,10.35554,-5651.000000,-7082.000000,10727.000000,Neutral
Gyro,10.35554,-24.127584,-16.500422,-5.762407,Neutral
Accel,10.37282,-4121.000000,-4491.000000,11112.000000,Neutral
Gyro,10.37282,-23.084448,-15.871170,-5.652412,Neutral
Accel,10.40446,-7431.000000,-6819.000000,11508.000000,Neutral
Gyro,10.40446,-23.299576,-14.775014,-6.422816,Neutral
Accel,10.4257,-9508.000000,-10427.000000,11300.000000,Neutral
Gyro,10.4257,-24.870911,-13.411884,-6.921049,Neutral
Accel,10.44232,-7736.000000,-13245.000000,10337.000000,Neutral
Gyro,10.44232,-27.277466,-13.332180,-6.391155,Neutral
Accel,10.47253,-6200.000000,-10025.000000,8875.000000,Neutral
Gyro,10.47253,-27.774000,-13.865058,-5.463432,Neutral
Accel,10.49078,-5285.000000,-1546.000000,6108.000000,Neutral
Gyro,10.50839,-27.207731,-13.961899,-5.571323,Neutral
Accel,10.5249,-4941.000000,3103.000000,4773.000000,Neutral
Gyro,10.5249,-26.484411,-13.627411,-6.263342,Neutral
Accel,10.54207,-5377.000000,7429.000000,4360.000000,Neutral
Gyro,10.54207,-25.456087,-13.472347,-6.476835,Neutral
Accel,10.57204,-5350.000000,8045.000000,4635.000000,Neutral
Gyro,10.57204,-25.008102,-13.905651,-6.190905,Neutral
Accel,10.58705,-5828.000000,4868.000000,4588.000000,Neutral
Gyro,10.61272,-25.011145,-14.824562,-5.625997,Neutral
Accel,10.61272,-6412.000000,-830.000000,4764.000000,Neutral
Gyro,10.62662,-25.407185,-16.850094,-4.401059,Neutral
Accel,10.63996,-6114.000000,-5299.000000,6870.000000,Neutral
Gyro,10.65688,-25.930927,-18.289015,-3.881401,Neutral
Accel,10.68715,-8015.000000,-8373.000000,9134.000000,Neutral
Gyro,10.68715,-25.858322,-20.586308,-4.541875,Neutral
Accel,10.68715,-9482.000000,-13802.000000,11326.000000,Neutral
Gyro,10.69626,-26.599340,-22.196070,-4.981039,Neutral
Accel,10.72223,-5286.000000,-16846.000000,10906.000000,Neutral
Gyro,10.72223,-26.982599,-25.261400,-4.016060,Neutral
Accel,10.75229,-8147.000000,-16740.000000,8865.000000,Neutral
Gyro,10.75229,-25.849987,-26.785240,-2.711713,Neutral
Accel,10.76937,-10898.000000,-14600.000000,8312.000000,Neutral
Gyro,10.76937,-25.344601,-26.860735,-2.789489,Neutral
Accel,10.78955,-9642.000000,-10421.000000,8538.000000,Neutral
Gyro,10.82096,-25.859852,-26.668201,-4.293311,Neutral
Accel,10.82096,-5992.000000,-9317.000000,7481.000000,Neutral
Gyro,10.82096,-26.026886,-27.233791,-5.803327,Neutral
Accel,10.84002,-4979.000000,-7136.000000,4870.000000,Neutral
Gyro,10.84002,-25.512825,-27.303913,-5.304095,Neutral
Accel,10.87772,-5480.000000,-3746.000000,4022.000000,Neutral
Gyro,10.87772,-24.994703,-26.024136,-4.430377,Neutral
Accel,10.89389,-4655.000000,2615.000000,3800.000000,Neutral
Gyro,10.89389,-24.083582,-24.719915,-4.784115,Neutral
Accel,10.92703,-4186.000000,6098.000000,3687.000000,Neutral
Gyro,10.92703,-23.310017,-22.827738,-6.343728,Neutral
Accel,10.94255,-3490.000000,9779.000000,4179.000000,Neutral
Gyro,10.95807,-22.058395,-21.564489,-7.397972,Neutral
Accel,10.97307,-3432.000000,11557.000000,4740.000000,Neutral
Gyro,10.97307,-21.319805,-19.586899,-8.484612,Neutral
Accel,11.00158,-3547.000000,10526.000000,5204.000000,Neutral
Gyro,11.00158,-20.564610,-18.300850,-8.729267,Neutral
Accel,11.03465,-3783.000000,7942.000000,6142.000000,Neutral
Gyro,11.03465,-20.513330,-16.623278,-8.389513,Neutral
Accel,11.0561,-4236.000000,456.000000,9263.000000,Neutral
Gyro,11.0561,-21.271334,-15.890274,-8.153083,Neutral
Accel,11.06382,-6296.000000,-7151.000000,12292.000000,Neutral
Gyro,11.06382,-22.504168,-15.571902,-8.507097,Neutral
Accel,11.09319,-9376.000000,-20549.000000,16219.000000,Neutral
Gyro,11.09319,-25.561134,-15.968989,-9.231119,Neutral
Accel,11.11144,-10224.000000,-26001.000000,16796.000000,Neutral
Gyro,11.14418,-26.904440,-17.161659,-9.375934,Neutral
Accel,11.14418,-9880.000000,-19486.000000,15695.000000,Neutral
Gyro,11.14418,-26.720667,-17.873367,-9.157550,Neutral
Accel,11.16516,-9267.000000,-12379.000000,13456.000000,Neutral
Gyro,11.16516,-25.862185,-17.990946,-9.696252,Neutral
Accel,11.19851,-7660.000000,-4414.000000,9734.000000,Neutral
Gyro,11.19851,-23.985718,-17.657280,-9.979734,Neutral
Accel,11.21597,-7414.000000,-661.000000,7894.000000,Neutral
Gyro,11.21597,-22.547808,-17.036221,-9.608170,Neutral
Accel,11.2522,-6684.000000,3478.000000,5719.000000,Neutral
Gyro,11.2522,-20.464867,-16.550932,-9.079314,Neutral
Accel,11.27724,-6581.000000,5431.000000,5353.000000,Neutral
Gyro,11.27724,-19.223658,-15.819277,-8.277967,Neutral
Accel,11.29772,-6011.000000,6323.000000,5436.000000,Neutral
Gyro,11.29772,-18.289682,-15.392762,-7.828455,Neutral
Accel,11.32359,-7078.000000,4140.000000,5081.000000,Neutral
Gyro,11.32359,-18.421721,-14.838016,-6.565098,Neutral
Accel,11.33794,-9213.000000,-503.000000,4493.000000,Neutral
Gyro,11.35605,-18.584017,-14.150161,-4.767262,Neutral
Accel,11.3849,-8932.000000,-2864.000000,4659.000000,Neutral
Gyro,11.3849,-18.168604,-13.216524,-2.328052,Neutral
Accel,11.39433,-7304.000000,-1560.000000,6885.000000,Neutral
Gyro,11.39433,-17.420231,-13.330079,-2.140781,Neutral
Accel,11.41496,-5478.000000,-2270.000000,7139.000000,Neutral
Gyro,11.41496,-17.385294,-14.657254,-4.072754,Neutral
Accel,11.44637,-6399.000000,-6852.000000,7460.000000,Neutral
Gyro,11.44637,-18.002840,-15.625266,-5.292507,Neutral
Accel,11.47376,-8062.000000,-11048.000000,8272.000000,Neutral
Gyro,11.47376,-18.663343,-16.734129,-5.710142,Neutral
Accel,11.49041,-8433.000000,-15169.000000,10779.000000,Neutral
Gyro,11.49041,-20.301529,-17.712851,-5.457423,Neutral
Accel,11.51925,-5778.000000,-13797.000000,11041.000000,Neutral
Gyro,11.51925,-21.404520,-20.388876,-5.563604,Neutral
Accel,11.55373,-3633.000000,-7546.000000,9565.000000,Neutral
Gyro,11.55373,-21.860182,-22.343107,-5.974874,Neutral
Accel,11.56925,-2680.000000,-2399.000000,8488.000000,Neutral
Gyro,11.56925,-21.585476,-24.024483,-6.803359,Neutral
Accel,11.60787,-1812.000000,3010.000000,7459.000000,Neutral
Gyro,11.60787,-20.971996,-24.443573,-7.329449,Neutral
Accel,11.61545,-1264.000000,5366.000000,7307.000000,Neutral
Gyro,11.62547,-20.667166,-24.816183,-7.948768,Neutral
Accel,11.66142,-905.000000,7266.000000,7692.000000,Neutral
Gyro,11.66142,-20.583895,-25.085573,-8.215497,Neutral
Accel,11.66142,-658.000000,7438.000000,8364.000000,Neutral
Gyro,11.67624,-20.884718,-25.623692,-8.315171,Neutral
Accel,11.70568,-2727.000000,2091.000000,9716.000000,Neutral
Gyro,11.70568,-21.791603,-26.051991,-8.099453,Neutral
Accel,11.72342,-2143.000000,-1358.000000,11484.000000,Neutral
Gyro,11.72342,-22.630375,-26.798540,-7.360893,Neutral
Accel,11.73933,-272.000000,-4644.000000,14756.000000,Neutral
Gyro,11.75577,-23.750240,-27.486973,-7.368212,Neutral
