Type,Time,x,y,z,Action
Gyro,9.683805,-175.594803,-2.005481,-0.762892,Neutral
Accel,9.699888,-5847.000000,-4000.000000,6890.000000,Neutral
Gyro,9.699888,-176.327286,-2.624797,-3.206565,Neutral
Accel,9.732889,-4092.000000,-11760.000000,9431.000000,Neutral
Gyro,9.732889,-177.294006,-2.921512,-4.097246,Neutral
Accel,9.748946,-3342.000000,-15506.000000,12771.000000,Neutral
Gyro,9.748946,-178.984787,-4.087611,-5.335186,Neutral
Accel,9.784081,-4132.000000,-22372.000000,14080.000000,Neutral
Gyro,9.784081,176.944748,-5.518119,-5.835166,Neutral
Accel,9.801292,-3412.000000,-25695.000000,12966.000000,Neutral
Gyro,9.801292,174.610046,-7.834708,-3.988548,Neutral
Accel,9.826504,-3734.000000,-18159.000000,10284.000000,Neutral
Gyro,9.826504,173.487808,-8.704167,-2.061101,Neutral
Accel,9.857425,-2966.000000,-9849.000000,8365.000000,Neutral
Gyro,9.857425,174.207077,-8.973196,-2.325934,Neutral
Accel,9.873932,-2255.000000,447.000000,5468.000000,Neutral
Gyro,9.873932,176.328598,-8.836281,-4.440859,Neutral
Accel,9.906446,-2896.000000,6263.000000,4157.000000,Neutral
Gyro,9.906446,177.821411,-7.939819,-8.303884,Neutral
Accel,9.922669,-4197.000000,11501.000000,3951.000000,Neutral
Gyro,9.922669,179.587875,-6.881598,-10.490932,Neutral
Accel,9.955139,-5359.000000,14218.000000,4375.000000,Neutral
Gyro,9.955139,-179.945145,-5.239456,-12.578470,Neutral
Accel,9.987002,-7361.000000,14771.000000,4788.000000,Neutral
Gyro,9.987002,179.502838,-4.671659,-13.116646,Neutral
Accel,9.998102,-6325.000000,12184.000000,6006.000000,Neutral
Gyro,9.998102,178.717270,-4.967256,-12.526048,Neutral
Accel,10.02406,-2951.000000,4514.000000,7612.000000,Neutral
Gyro,10.02406,177.725922,-5.766805,-11.250252,Neutral
Accel,10.05253,-382.000000,-7248.000000,9446.000000,Neutral
Gyro,10.05253,177.483810,-6.673559,-8.784807,Neutral
Accel,10.06912,4776.000000,-23519.000000,14157.000000,Neutral
Gyro,10.08373,177.789886,-6.738250,-7.759590,Neutral
Accel,10.09861,5832.000000,-28865.000000,16690.000000,Neutral
Gyro,10.09861,177.856369,-5.741024,-10.079340,Neutral
Accel,10.1292,-1120.000000,-28782.000000,16251.000000,Neutral
Gyro,10.1292,177.849808,-4.562355,-13.561116,Neutral
Accel,10.1606,-1929.000000,-22615.000000,14747.000000,Neutral
Gyro,10.1606,178.635300,-3.199334,-15.722277,Neutral
Accel,10.19197,-5666.000000,-11916.000000,11151.000000,Neutral
Gyro,10.19197,-179.237122,-2.741154,-14.716901,Neutral
Accel,10.21543,-7714.000000,-4075.000000,8636.000000,Neutral
Gyro,10.21543,-177.299286,-1.878467,-12.179889,Neutral
Accel,10.21543,-10360.000000,7724.000000,7008.000000,Neutral
Gyro,10.23441,-174.049271,-1.224026,-11.231091,Neutral
Accel,10.26083,-11372.000000,13001.000000,5957.000000,Neutral
Gyro,10.26083,-172.039444,-0.458791,-10.820617,Neutral
Accel,10.2765,-13816.000000,18729.000000,4610.000000,Neutral
Gyro,10.2765,-169.657959,-0.215799,-10.407370,Neutral
Accel,10.30952,-14723.000000,20453.000000,4266.000000,Neutral
Gyro,10.30952,-168.566589,-0.086654,-9.021369,Neutral
Accel,10.32577,-12587.000000,21636.000000,3787.000000,Neutral
Gyro,10.32577,-167.955078,-0.484734,-7.704037,Neutral
Accel,10.35851,-11134.000000,19776.000000,3556.000000,Neutral
Gyro,10.35851,-168.275909,-2.481530,-5.653023,Neutral
Accel,10.37305,-9935.000000,15058.000000,4012.000000,Neutral
Gyro,10.40986,-170.029922,-4.448782,-4.539568,Neutral
Accel,10.40986,-8082.000000,6923.000000,5101.000000,Neutral
Gyro,10.40986,-172.490036,-7.611262,-3.691059,Neutral
Accel,10.4367,-8644.000000,-12298.000000,7019.000000,Neutral
Gyro,10.4367,-179.237411,-9.647448,-3.847820,Neutral
Accel,10.4448,-11775.000000,-20547.000000,9319.000000,Neutral
Gyro,10.45882,175.838638,-12.067322,-4.865917,Neutral
Accel,10.47342,-2599.000000,-24999.000000,14137.000000,Neutral
Gyro,10.47342,172.403137,-13.563920,-5.520870,Neutral
Accel,10.5069,1986.000000,-21643.000000,17148.000000,Neutral
Gyro,10.5069,171.218414,-16.579977,-5.909431,Neutral
Accel,10.52343,3477.000000,-23160.000000,17287.000000,Neutral
Gyro,10.52343,169.251282,-18.246454,-5.797433,Neutral
Accel,10.55597,1637.000000,-23332.000000,15149.000000,Neutral
Gyro,10.55597,167.541290,-19.835773,-5.127416,Neutral
Accel,10.57243,1178.000000,-14175.000000,11250.000000,Neutral
Gyro,10.5889,164.716843,-20.131716,-5.349784,Neutral
Accel,10.62497,-871.000000,-7330.000000,9159.000000,Neutral
Gyro,10.62497,163.479080,-19.587646,-7.224434,Neutral
Accel,10.62497,-2396.000000,667.000000,6603.000000,Neutral
Gyro,10.62497,162.690750,-18.465216,-8.673035,Neutral
Accel,10.65266,-2968.000000,4161.000000,5638.000000,Neutral
Gyro,10.65266,162.567337,-16.640278,-10.527106,Neutral
Accel,10.66889,-4170.000000,5648.000000,5114.000000,Neutral
Gyro,10.68725,162.417374,-15.642812,-11.488387,Neutral
Accel,10.70369,-3762.000000,6305.000000,4992.000000,Neutral
Gyro,10.70369,162.907669,-14.504914,-12.391822,Neutral
Accel,10.72059,-4422.000000,6234.000000,4871.000000,Neutral
Gyro,10.73687,165.228119,-13.682858,-12.240776,Neutral
Accel,10.75331,-4129.000000,7100.000000,5338.000000,Neutral
Gyro,10.75331,167.022079,-12.121643,-11.037609,Neutral
Accel,10.76972,-2598.000000,5203.000000,7368.000000,Neutral
Gyro,10.78616,169.864273,-11.062039,-10.046336,Neutral
Accel,10.80262,-485.000000,3105.000000,9741.000000,Neutral
Gyro,10.80262,171.938293,-9.303653,-8.964337,Neutral
Accel,10.83916,6241.000000,-8742.000000,12101.000000,Neutral
Gyro,10.83916,174.937454,-8.062169,-8.841016,Neutral
Accel,10.85396,3114.000000,-26520.000000,14464.000000,Neutral
Gyro,10.85396,176.076797,-6.015718,-8.570020,Neutral
Accel,10.88297,-4146.000000,-28815.000000,14277.000000,Neutral
Gyro,10.88297,176.035202,-4.619265,-10.046583,Neutral
Accel,10.90075,-7285.000000,-25475.000000,12390.000000,Neutral
Gyro,10.90075,177.390213,-3.185736,-15.731136,Neutral
Accel,10.93401,-7942.000000,-9706.000000,9536.000000,Neutral
Gyro,10.93401,-179.012451,-2.441139,-18.483118,Neutral
Accel,10.95033,-9632.000000,984.000000,8899.000000,Neutral
Gyro,10.95033,-176.237595,-1.802980,-19.569984,Neutral
Accel,10.98326,-11197.000000,9317.000000,7314.000000,Neutral
Gyro,10.98326,-172.105179,-1.617121,-18.888409,Neutral
Accel,11.00041,-11694.000000,12727.000000,6803.000000,Neutral
Gyro,11.00041,-169.783783,-1.719189,-17.385517,Neutral
Accel,11.05281,-12894.000000,16936.000000,5606.000000,Neutral
Gyro,11.05281,-167.116089,-2.123694,-16.152588,Neutral
Accel,11.05281,-11935.000000,18278.000000,4791.000000,Neutral
Gyro,11.05281,-165.940262,-2.911525,-13.828218,Neutral
Accel,11.07692,-10164.000000,17846.000000,4086.000000,Neutral
Gyro,11.07692,-164.793823,-3.413717,-12.058908,Neutral
Accel,11.09899,-9370.000000,16922.000000,4266.000000,Neutral
Gyro,11.09899,-164.623932,-4.092365,-9.981565,Neutral
Accel,11.13317,-8844.000000,15831.000000,4276.000000,Neutral
Gyro,11.13317,-165.975937,-4.634863,-9.587811,Neutral
Accel,11.15011,-6865.000000,14662.000000,4907.000000,Neutral
Gyro,11.15011,-168.087112,-5.755637,-10.515083,Neutral
Accel,11.18478,-5876.000000,2672.000000,4476.000000,Neutral
Gyro,11.18478,-172.896667,-6.693478,-11.565932,Neutral
Accel,11.21494,-5364.000000,-6406.000000,5147.000000,Neutral
Gyro,11.21494,-176.723114,-8.116545,-12.337540,Neutral
Accel,11.2231,-1192.000000,-19073.000000,10384.000000,Neutral
Gyro,11.2231,177.598221,-9.476549,-12.576971,Neutral
Accel,11.26117,1443.000000,-24922.000000,14820.000000,Neutral
Gyro,11.26117,173.792709,-13.042082,-11.645885,Neutral
Accel,11.27589,-244.000000,-30264.000000,15098.000000,Neutral
Gyro,11.27589,168.847366,-15.846034,-9.139727,Neutral
Accel,11.29495,410.000000,-28518.000000,13358.000000,Neutral
Gyro,11.30267,166.941605,-18.597633,-3.023964,Neutral
Accel,11.32899,2270.000000,-10046.000000,10801.000000,Neutral
Gyro,11.32899,166.643341,-19.632526,-0.719240,Neutral
Accel,11.3583,681.000000,-897.000000,9200.000000,Neutral
Gyro,11.3583,167.565460,-20.270193,-1.614506,Neutral
Accel,11.3751,166.000000,6810.000000,7422.000000,Neutral
Gyro,11.3751,169.382462,-19.721363,-3.152111,Neutral
Accel,11.41774,-644.000000,9987.000000,6395.000000,Neutral
Gyro,11.41774,170.611542,-18.023899,-4.621238,Neutral
Accel,11.42585,-1561.000000,12171.000000,5785.000000,Neutral
Gyro,11.42585,172.091705,-16.615799,-4.844953,Neutral
Accel,11.45388,-3439.000000,9544.000000,6055.000000,Neutral
Gyro,11.45388,172.529846,-14.676304,-4.373118,Neutral
Accel,11.47442,-2775.000000,3471.000000,7715.000000,Neutral
Gyro,11.47442,171.677521,-13.742999,-3.803349,Neutral
Accel,11.49489,-3460.000000,-7374.000000,9197.000000,Neutral
Gyro,11.51045,170.350861,-13.114416,-3.074615,Neutral
Accel,11.54134,-6477.000000,-20088.000000,11769.000000,Neutral
Gyro,11.54134,167.763962,-12.862553,-3.048975,Neutral
Accel,11.54973,-7185.000000,-20914.000000,13981.000000,Neutral
Gyro,11.54973,166.822281,-12.954697,-5.295133,Neutral
Accel,11.57537,-6200.000000,-15385.000000,15866.000000,Neutral
Gyro,11.57537,166.664673,-13.654161,-7.660816,Neutral
Accel,11.62564,-6422.000000,-12800.000000,15352.000000,Neutral
Gyro,11.62564,166.423920,-15.367560,-9.524511,Neutral
Accel,11.62564,-5361.000000,-7257.000000,12816.000000,Neutral
Gyro,11.62564,165.812225,-16.775211,-8.994967,Neutral
Accel,11.66488,-3633.000000,-2942.000000,10842.000000,Neutral
Gyro,11.66488,165.498062,-19.044220,-6.961804,Neutral
Accel,11.67707,-2820.000000,1897.000000,7839.000000,Neutral
Gyro,11.67707,165.419525,-20.201851,-5.620403,Neutral
Accel,11.71772,-3880.000000,3853.000000,6165.000000,Neutral
Gyro,11.71772,165.721680,-20.560669,-4.170580,Neutral
